Timeline,Start time,Duration,Row,Instance number,2 Cross,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251010,1132.0942202496888,17.485102875311213,Grey,11,,,Box Touch 0, | #2 Tyler Doyle | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251010,2350.5985601936204,16.170627637379766,Grey,12,,-3,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 3,,,,
251010,2375.9984198342486,23.75154182275128,Grey,13,,-3,Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
251010,2410.2985424439157,21.957666878084183,Grey,14,,"Post Touch, Post Feed, -2",Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
251010,2447.6979488592806,17.56652823371951,Grey,15,,+2,Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #24 Michael Wilson,Baseball,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 4,,,,
251010,2488.7983765139243,23.374840961075734,Grey,16,,-2,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #24 Michael Wilson,Baseball,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 1,,,,
251010,2523.925533875,15.630228777999946,Grey,17,,"Post Touch, Post Feed, +2",Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,2548.555480389005,11.283981285995196,Grey,18,,"Post Touch, Post Feed, +2",Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251010,2570.9984477079706,15.069004973029223,Grey,19,,-3,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,
251010,2584.0989601379797,14.682265953020305,Grey,20,,"Post Feed, Post Touch, -2",Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Other,Reversal 0,Shot Qual 2,,,,
251010,2609.297862888327,16.256870476673157,Grey,21,,,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,No Shot,,,,
251010,2637.900387794663,13.194405841336902,Grey,22,,-3,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
251010,2733.698348638273,20.14089382572729,Grey,23,,-2,Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #15 Luke Anderson | #22 Darrius Bolden,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 3,,,,
251010,2750.5986087212455,4.886083083754329,Grey,24,,+2,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #15 Luke Anderson | #22 Darrius Bolden,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #15 Luke Anderson, #22 Darrius Bolden",Other,Reversal 0,Shot Qual 4,,,,
251010,2767.3983394056327,20.753219604367132,Grey,25,,"Post Feed, Post Touch",Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #15 Luke Anderson | #22 Darrius Bolden,Baseball,"#7 Donovan Hunter, #11 Brian Waddell, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 2,No Shot,,,,
251010,2943.3984770679804,19.664264993019515,Grey,26,,-3,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,2961.062742061,11.867315114000121,Grey,27,,+2,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Other,Reversal 1,Shot Qual 3,,,,
251010,4079.998720458574,14.522819516425898,Grey,28,,-3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 3,,,,
251010,4098.899142471303,29.229068272697077,Grey,29,,"Post Feed, Post Touch, +3",Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 3,Teaching Clip,,,
251010,4155.898711263591,29.42892921740895,Grey,30,,"Post Feed, Post Touch",Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251010,4220.398077707668,21.31908683733218,Grey,31,,"Post Feed, Post Touch, +3",Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Other,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,4285.742672278,7.162300332000086,Grey,32,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Transition,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
251010,4313.597871677254,17.79489236174595,Grey,33,,-3,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,Teaching Clip,,,
251010,4329.4984912076125,5.102403292387862,Grey,34,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Other,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
251010,4354.097821456971,27.83841358502832,Grey,35,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,No Shot,,,,
251010,4490.0734555555555,23.02628287144489,Grey,36,,"Post Touch, Post Feed, +2",Box Touch 2, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,,,,
251010,4531.439785526623,13.528906687376548,Grey,37,,-3,Box Touch 1, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251010,4543.498045400981,4.3177586260189855,Grey,38,,+2,Box Touch 0, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Other,Reversal 0,Shot Qual 4,,,,
251010,4565.998764025837,15.699409446163372,Grey,39,,+2,Box Touch 1, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251010,4602.499324056,15.745275418000347,Grey,40,,,Box Touch 0, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
251010,4657.797685511936,13.701453384063825,Grey,41,,+2,Box Touch 1, | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251010,4781.67824807,24.155617055999755,Grey,42,,,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,No Shot,,,,
251010,4828.798632554661,15.460154548339233,Grey,43,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,"Foul Drawn, No Shot",,,,
251010,4869.781018734889,22.82036800311107,Grey,44,,+2,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Other,Reversal 2,Shot Qual 1,,,,
251010,4920.94730372122,7.661038167780134,Grey,45,,+2,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #44 Jacob Wassler",Transition,Reversal 0,Shot Qual 4,,,,
251010,5756.198432706304,22.683440426696507,Grey,46,,-3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,
251010,5800.852745344,19.493323802000305,Grey,47,,"Post Feed, Post Touch, +3",Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,5978.998662595989,16.31026692201067,Grey,48,,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251010,6016.2978865982805,21.092123421719407,Grey,49,,,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Other,Reversal 2,"Foul Drawn, Shot Qual 4",,,,
251010,6054.098113595635,18.790158090364457,Grey,50,,+2,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Other,Reversal 1,Shot Qual 3,,,,
251010,6101.8988952342315,19.11660694076818,Grey,51,,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251010,6153.59781941622,17.167951029779942,Grey,52,,"Post Feed, Post Touch, -2",Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 2,,,,
251010,6368.197886232954,29.476814059045864,Grey,53,,"Post Feed, Post Touch, Post Touch, Post Feed, -3",Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 2,,,,
251010,6480.098325080191,26.532386152808613,Grey,54,,"Post Touch, Post Feed, +2",Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 4,Teaching Clip,,,
251010,6978.297745666323,14.2858890426769,Grey,55,,+2,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251010,7067.399116665256,15.59033833774447,Grey,56,,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,7114.998765205899,28.317995668100593,Grey,57,,+3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 2,,,,
251010,7157.998480206617,30.65802483238258,Grey,58,,+3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,
251010,7510.598440248309,20.76044976569119,Grey,59,,-3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Other,Reversal 1,Shot Qual 1,,,,
251010,902.039389722,20.686644751000017,Red,1,,+3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#0 Tommy Clark, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251010,941.5983149502332,16.49930862476674,Red,2,,-3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#0 Tommy Clark, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 2,,,,
251010,956.27300428,7.002184651999983,Red,3,,-3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#0 Tommy Clark, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Other,Reversal 0,Shot Qual 3,,,,
251010,1159.797855169278,18.95167278172198,Red,4,,+3,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
251010,1201.5963163692686,11.99701624873137,Red,5,,,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,
251010,1221.7977918775869,15.473764535413238,Red,6,,+3,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,
251010,1246.598263982852,13.53832887714816,Red,7,,-3,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 3,,,,
251010,1258.817987655,8.690133494000065,Red,8,,-3,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #24 Michael Wilson",Other,Reversal 0,Shot Qual 3,,,,
251010,2183.6977412618685,12.623069105131435,Red,9,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #14 Dom Murphy | #32 Jack Karasinki,Baseball,"#5 Myles Watkins, #8 Kenyon Goodin, #14 Dom Murphy, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251010,2207.1981390885594,13.930428908440717,Red,10,,-3,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #14 Dom Murphy | #32 Jack Karasinki,Baseball,"#5 Myles Watkins, #8 Kenyon Goodin, #14 Dom Murphy, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 3,,,,
251010,2230.098347763534,15.380588366465872,Red,11,,"Post Touch, Post Feed",Box Touch 0, | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,Baseball,"#5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 1,"Foul Drawn, No Shot",,,,
251010,2257.5983160415467,16.221448654453525,Red,12,,-3,Box Touch 0, | #5 Myles Watkins | #23 Sam Donald | #32 Jack Karasinki | #44 Jacob Wassler,Baseball,"#5 Myles Watkins, #23 Sam Donald, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,Teaching Clip,,,
251010,2285.098371304597,20.42765684240294,Red,13,,"Post Feed, Post Touch, +2",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #14 Dom Murphy,Baseball,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #14 Dom Murphy",Half Court,Reversal 1,Shot Qual 1,,,,
251010,2318.5977991783293,18.707736449670847,Red,14,,"Post Touch, Post Feed, -3",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #14 Dom Murphy,Baseball,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #14 Dom Murphy",Half Court,Reversal 2,Shot Qual 1,,,,
251010,2672.9982968178824,17.6998874771175,Red,15,,+2,Box Touch 2, | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,Baseball,"#4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 4,Teaching Clip,,,
251010,2700.89799730093,19.81518428506979,Red,16,,-2,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,Baseball,"#4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251010,2799.6978335558874,14.014556240112597,Red,17,,+2,Box Touch 1, | #4 Grant Neal | #14 Dom Murphy | #32 Jack Karasinki | #44 Jacob Wassler,Baseball,"#4 Grant Neal, #14 Dom Murphy, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
