Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
.SCTimeline,4219.397,17.45600000000013,Red,12,+3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5 Hog,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,4247.9,19.934000000000196,Red,13,,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5 Hog,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Half Court,Reversal 2,No Shot,,,,
.SCTimeline,4592.298,23.432999999999993,Red,14,-2,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,4714.098,21.083999999999833,Red,15,+3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,4761.939,22.876999999999498,Red,16,+2,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5403.698,22.917999999999665,Red,17,-3,Box Touch 0, | #2 Tyler Doyle | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden,4v4,"#2 Tyler Doyle, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 1,,,,
.SCTimeline,5450.697,20.230999999999767,Red,18,-3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,4v4,"#0 Tommy Clark, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5505.898,24.029999999999745,Red,19,"Deflection, -2",Box Touch 0, | #2 Tyler Doyle | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden,4v4,"#2 Tyler Doyle, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,5696.498,21.368000000000393,Red,20,+3,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #11 Brian Waddell | #24 Michael Wilson,4v4,"#0 Tommy Clark, #2 Tyler Doyle, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,5730.698,10.34899999999925,Red,21,+2,Box Touch 2, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,4v4,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 4,,,,
.SCTimeline,5753.197,19.3779999999997,Red,22,+3,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,4v4,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,5790.6,22.626999999999498,Red,23,"Deflection, Deflection",Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,4v4,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,No Shot,Good D,,,
.SCTimeline,5840.856,8.010000000000218,Red,24,Deflection,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,4v4,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,6301.597,10.811000000000604,Red,25,+3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,Baseline Touch,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Transition,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6445.999,15.24499999999989,Red,26,,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,Baseline Touch,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,6484.697,12.626999999999498,Red,27,-3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,Baseline Touch,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Transition,Reversal 1,Shot Qual 3,,,,
.SCTimeline,6559.798,24.451000000000022,Red,28,+3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #22 Darrius Bolden | #44 Jacob Wassler,Baseline Touch,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 3,Shot Qual 2,,,,
.SCTimeline,7005.202,21.55499999999938,Red,29,+3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,7081.498,6.3530000000000655,Red,30,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler","Junk, Half Court",Reversal 0,No Shot,,,,
.SCTimeline,7102.256,13.818999999999505,Red,31,Deflection,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",,Reversal 1,No Shot,,,,
.SCTimeline,7132.565,12.820000000000618,Red,32,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7229.423,12.222000000000662,Red,33,,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Transition,Reversal 1,"Foul Drawn, No Shot",,,,
.SCTimeline,7260.998,27.625,Red,34,+3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #4 Grant Neal, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,7318.008,23.59100000000035,Red,35,+3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,7367.466,26.37199999999939,Red,36,"Deflection, +3",Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,7729.397,11.166000000000167,Red,37,,Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
.SCTimeline,7817.568,19.162999999999556,Red,38,+2,Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7846.697,27.99499999999989,Red,39,-3,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
.SCTimeline,8069.648,11.048999999999978,Red,40,+2,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Transition,Reversal 0,Shot Qual 3,,,,
.SCTimeline,8171.566,12.376000000000204,Red,41,-2,Box Touch 1, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,8181.652,3.8100000000004,Red,42,+2,Box Touch 1, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,8201.4,21.6820000000007,Red,43,-3,Box Touch 1, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8221.048,7.054999999998472,Red,44,+2,Box Touch 2, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,8254.191,15.807999999999083,Red,45,,Box Touch 0, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,8303.496,6.6230000000014115,Red,46,+2,Box Touch 0, | #2 Tyler Doyle | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#2 Tyler Doyle, #4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,8399.498,9.96600000000035,Red,47,,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,
.SCTimeline,3523.397,16.63799999999992,Grey,1,-3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,Scramble,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 3,,,,
.SCTimeline,3538.044,4.653999999999996,Grey,2,+2,Box Touch 1, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,Scramble,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
.SCTimeline,3553.998,22.549999999999727,Grey,3,-3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,Scramble,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,3613.498,18.75500000000011,Grey,4,"Deflection, -3",Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,3746.098,13.570999999999913,Grey,5,,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,No Shot,,,,
.SCTimeline,3837.598,20.728000000000065,Grey,6,-2,Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #23 Sam Donald | #24 Michael Wilson,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4294.797,22.192000000000007,Grey,7,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4328.128,25.618000000000393,Grey,8,"Deflection, -3",Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4351.701,18.769000000000233,Grey,9,-3,Box Touch 2, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,Good O,,,
.SCTimeline,4421.091,26.70299999999952,Grey,10,,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 2,"Foul Drawn, No Shot",,,,
.SCTimeline,4489.604,25.683999999999287,Grey,11,"Deflection, +3",Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,4525.575,27.631000000000313,Grey,12,-3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,4663.118,19.673999999999978,Grey,13,Deflection,Box Touch 0, | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,4693.744,8.847999999999956,Grey,14,-3,Box Touch 0, | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5067.798,15.493000000000393,Grey,15,"+2, Cut FG, Assist, +2",Box Touch 2, | #5 Myles Watkins | #8 Kenyon Goodin | #23 Sam Donald | #32 Jack Karasinki,4v4,"#5 Myles Watkins, #8 Kenyon Goodin, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 4,Good O,,,
.SCTimeline,5101.916,15.204999999999927,Grey,16,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #23 Sam Donald | #32 Jack Karasinki,4v4,"#5 Myles Watkins, #8 Kenyon Goodin, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 2,No Shot,,,,
.SCTimeline,5134.125,23.639000000000124,Grey,17,"Deflection, -2",Box Touch 1, | #4 Grant Neal | #8 Kenyon Goodin | #32 Jack Karasinki | #44 Jacob Wassler,4v4,"#4 Grant Neal, #8 Kenyon Goodin, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5172.498,15.696000000000822,Grey,18,"Deflection, Deflection, Deflection",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,4v4,"#4 Grant Neal, #5 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,5209.296,9.166000000000167,Grey,19,+2,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #23 Sam Donald,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5233.898,25.302999999999884,Grey,20,-2,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #23 Sam Donald,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5279.497,15.810999999999694,Grey,21,+3,Box Touch 0, | #4 Grant Neal | #8 Kenyon Goodin | #23 Sam Donald | #32 Jack Karasinki,4v4,"#4 Grant Neal, #8 Kenyon Goodin, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,5315.131,20.052999999999884,Grey,22,-2,Box Touch 1, | #4 Grant Neal | #8 Kenyon Goodin | #23 Sam Donald | #32 Jack Karasinki,4v4,"#4 Grant Neal, #8 Kenyon Goodin, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5358.298,23.802999999999884,Grey,23,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #23 Sam Donald | #32 Jack Karasinki,4v4,"#5 Myles Watkins, #8 Kenyon Goodin, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 3,No Shot,,,,
.SCTimeline,5589.198,17.990999999999985,Grey,24,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #32 Jack Karasinki,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,5605.143,5.4780000000000655,Grey,25,,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #32 Jack Karasinki,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #32 Jack Karasinki",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
.SCTimeline,5628.952,17.787999999999556,Grey,26,+3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #32 Jack Karasinki,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,5657.298,19.307999999999993,Grey,27,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #32 Jack Karasinki,4v4,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #32 Jack Karasinki",Half Court,Reversal 2,No Shot,,,,
.SCTimeline,6311.798,15.431000000000495,Grey,28,Deflection,Box Touch 0, | #2 Tyler Doyle | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,Baseline Touch,"#2 Tyler Doyle, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
.SCTimeline,6345.504,14.46100000000024,Grey,29,+3,Box Touch 1, | #2 Tyler Doyle | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,Baseline Touch,"#2 Tyler Doyle, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,6381.498,24.842000000000553,Grey,30,Deflection,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,Baseline Touch,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 3,No Shot,,,,
