Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251013,4176.098216153613,16.289161972386864,Red,26,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson",Half Court,Reversal 1,Shot Qual 1,,,,
251013,4211.093549811,17.157803965999847,Red,27,"Post Touch, Post Feed",Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251013,4259.556896540948,12.186693791051766,Red,28,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson",Other,Reversal 1,No Shot,,,,
251013,4388.106935236,25.859613237000303,Red,29,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson",Half Court,Reversal 2,Shot Qual 2,,,,
251013,4882.9983287496625,30.846144289337644,Red,30,"Post Feed, Post Touch, +2",Box Touch 0, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 1,,,,
251013,4976.198298820917,32.94120140308223,Red,31,,Box Touch 1, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 2,"Foul Drawn, Shot Qual 4",,,,
251013,5057.771354152617,20.172434559382964,Red,32,+3,Box Touch 0, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #24 Michael Wilson, #44 Jacob Wassler",Other,Reversal 1,Shot Qual 3,,,,
251013,5109.199578512948,32.49501486805184,Red,33,-3,Box Touch 0, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251013,5265.997632429875,27.001804712124795,Red,34,-3,Box Touch 0, | #4 Grant Neal | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,5v5,"#4 Grant Neal, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 1,,,,
251013,5317.182400718,20.67093723800008,Red,35,-2,Box Touch 1, | #4 Grant Neal | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,5v5,"#4 Grant Neal, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Other,Reversal 1,Shot Qual 2,,,,
251013,5660.598728249562,14.89463074143805,Red,36,"Post Touch, Post Feed",Box Touch 0, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
251013,5691.497933231533,10.040435458467073,Red,37,+3,Box Touch 0, | #0 Tommy Clark | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251013,5710.496407622251,4.677629977748438,Red,38,,Box Touch 0, | #4 Grant Neal | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,4v4,"#4 Grant Neal, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,
251013,5722.497923985616,10.535243175384494,Red,39,,Box Touch 2, | #0 Tommy Clark | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,4v4,"#0 Tommy Clark, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251013,5748.600690346856,10.59359430114364,Red,40,,Box Touch 0, | #0 Tommy Clark | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,4v4,"#0 Tommy Clark, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251013,5768.398322499363,17.529040939637525,Red,41,+2,Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,,,,
251013,5794.298528318626,21.357945916373865,Red,42,+3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251013,5823.796851020618,18.682148002381837,Red,43,"Post Feed, Post Touch, -3",Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251013,6056.724122222222,23.349792703777894,Red,44,-3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #15 Luke Anderson | #23 Sam Donald,4v4,"#0 Tommy Clark, #4 Grant Neal, #15 Luke Anderson, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 3,,,,
251013,6078.49813016061,13.02576500638952,Red,45,-2,Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #15 Luke Anderson | #23 Sam Donald,4v4,"#0 Tommy Clark, #4 Grant Neal, #15 Luke Anderson, #23 Sam Donald",Other,Reversal 1,Shot Qual 3,,,,
251013,6107.478879638667,13.49366469033248,Red,46,-3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #15 Luke Anderson | #23 Sam Donald,4v4,"#0 Tommy Clark, #4 Grant Neal, #15 Luke Anderson, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251013,6172.896287639264,19.53995320073591,Red,47,,Box Touch 1, | #0 Tommy Clark | #14 Dom Murphy | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #14 Dom Murphy, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,
251013,6285.898498639632,16.063736900367985,Red,48,"Post Feed, Post Touch, +2",Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251013,6308.200088888889,21.743165352111646,Red,49,,Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,"Foul Drawn, Shot Qual 4",,,,
251013,6341.699129949636,14.257744975364403,Red,50,+2,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,Teaching Clip,,,
251013,6392.098742707227,21.006620938773267,Red,51,-3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #44 Jacob Wassler,4v4,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251013,6599.331944956254,15.77394527274555,Red,52,-3,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251013,6672.099024282603,29.698112801396746,Red,53,"Post Touch, Post Feed, +2",Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 3,Shot Qual 3,,,,
251013,7004.398066988331,18.502820436669026,Red,54,,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #22 Darrius Bolden | #23 Sam Donald | #44 Jacob Wassler,,"#0 Tommy Clark, #4 Grant Neal, #22 Darrius Bolden, #23 Sam Donald, #44 Jacob Wassler",Other,Reversal 0,No Shot,,,,
251013,613.494780695,10.0,#7 Donovan Hunter,1,Turnover,,,Scramble,,,,,,,,
251013,707.766795385,10.0,#7 Donovan Hunter,2,Steal,,,Scramble,,,,,,,,
251013,786.908002602,10.0,#7 Donovan Hunter,3,Post Touch,,,Scramble,,,,,,,,
251013,790.114311263,10.0,#7 Donovan Hunter,4,Assist,,,Scramble,,,,,,,,
251013,1397.743871103,10.0,#7 Donovan Hunter,5,Post Feed,,,Baseline Touch,,,,,,,,
251013,1695.916928794,10.0,#7 Donovan Hunter,6,Post Touch,,,Baseline Touch,,,,,,,,
251013,1696.772247926,8.0,#7 Donovan Hunter,7,-2,Box Touch 1,,Baseline Touch,,,Reversal 1,Shot Qual 1,,,,
251013,2581.608062236,10.0,#7 Donovan Hunter,8,Turnover,,,4v4,,,,,,,,
251013,2644.077680385,10.0,#7 Donovan Hunter,9,Post Touch,,,4v4,,,,,,,,
251013,2726.089929687,10.0,#7 Donovan Hunter,10,Deflection,,,4v4,,,,,,,,
251013,2845.106420858,8.0,#7 Donovan Hunter,11,-2,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,3012.983728633,10.0,#7 Donovan Hunter,12,Turnover,,,4v4,,,,,,,,
251013,3971.407205849,10.0,#7 Donovan Hunter,13,Post Touch,,,5v5,,,,,,,,
251013,4138.492211306,10.0,#7 Donovan Hunter,14,Assist,,,5v5,,,,,,,,
251013,4405.966548473,8.0,#7 Donovan Hunter,15,-3,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 2,,,,
251013,4877.288939724,8.0,#7 Donovan Hunter,16,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 2,,,,
251013,5102.168729242,8.0,#7 Donovan Hunter,17,+2,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 2,,,,
251013,5259.451452969,8.0,#7 Donovan Hunter,18,+3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251013,5311.182400718,8.0,#7 Donovan Hunter,19,-2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251013,5901.207545503,8.0,#7 Donovan Hunter,20,-3,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,5995.065390454,10.0,#7 Donovan Hunter,21,Post Touch,,,4v4,,,,,,,,
251013,647.010612195,8.0,#8 Kenyon Goodin,1,+3,Box Touch 1,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251013,804.488672962,10.0,#8 Kenyon Goodin,2,Steal,,,Scramble,,,,,,,,
251013,838.176359746,8.0,#8 Kenyon Goodin,3,+3,Box Touch 0,,Scramble,,,Reversal 3,Shot Qual 3,,,,
251013,1457.93420135,10.0,#8 Kenyon Goodin,4,Deflection,,,Baseline Touch,,,,,,,,
251013,1527.669364756,8.0,#8 Kenyon Goodin,5,-2,Box Touch 0,,Baseline Touch,,,Reversal 1,Shot Qual 1,,,,
251013,1815.85114979,8.0,#8 Kenyon Goodin,6,-3,Box Touch 0,,Baseline Touch,,,Reversal 3,Shot Qual 3,,,,
251013,1911.555896607,10.0,#8 Kenyon Goodin,7,Turnover,,,Baseline Touch,,,,,,,,
251013,1911.555896607,10.0,#8 Kenyon Goodin,8,Cut FG,,,Baseline Touch,,,,,,,,
251013,2426.658014472,8.0,#8 Kenyon Goodin,9,+3,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 2,,,,
251013,2514.43689539,10.0,#8 Kenyon Goodin,10,Assist,,,4v4,,,,,,,,
251013,2561.770444368,8.0,#8 Kenyon Goodin,11,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 2,,,,
251013,3037.442228838,10.0,#8 Kenyon Goodin,12,Post Feed,,,4v4,,,,,,,,
251013,3847.802143437,10.0,#8 Kenyon Goodin,13,Cut Assist,,,5v5,,,,,,,,
251013,3949.529076658,10.0,#8 Kenyon Goodin,14,Cut Assist,,,5v5,,,,,,,,
251013,4042.451099289,7.931701851000071,#8 Kenyon Goodin,15,-3,Box Touch 0,,5v5,,,Reversal 3,Shot Qual 2,,,,
251013,4380.855134394,8.0,#8 Kenyon Goodin,16,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251013,5102.168729242,10.0,#8 Kenyon Goodin,17,Assist,,,5v5,,,,,,,,
251013,5259.451452969,10.0,#8 Kenyon Goodin,18,Assist,,,5v5,,,,,,,,
251013,5940.235227237,10.0,#8 Kenyon Goodin,19,Post Touch,,,4v4,,,,,,,,
251013,5971.029166915,10.0,#8 Kenyon Goodin,20,Post Feed,,,4v4,,,,,,,,
251013,5995.065390454,10.0,#8 Kenyon Goodin,21,Post Feed,,,4v4,,,,,,,,
251013,6216.042951058,10.0,#8 Kenyon Goodin,22,Assist,,,4v4,,,,,,,,
251013,646.651230226,10.0,#2 Tyler Doyle,1,Cut Assist,,,Scramble,,,,,,,,
251013,647.010612195,10.0,#2 Tyler Doyle,2,Assist,,,Scramble,,,,,,,,
251013,707.766795385,10.0,#2 Tyler Doyle,3,Turnover,,,Scramble,,,,,,,,
251013,918.096732245,10.0,#2 Tyler Doyle,4,Cut Assist,,,Scramble,,,,,,,,
251013,948.002621831,10.0,#2 Tyler Doyle,5,Cut Assist,,,Scramble,,,,,,,,
251013,1340.008403228,8.0,#2 Tyler Doyle,6,-3,Box Touch 1,,Baseline Touch,,,Reversal 2,Shot Qual 3,,,,
251013,1911.555896607,10.0,#2 Tyler Doyle,7,Post Feed,,,Baseline Touch,,,,,,,,
251013,2620.523289108,10.0,#2 Tyler Doyle,8,Steal,,,4v4,,,,,,,,
251013,2655.305993839,8.0,#2 Tyler Doyle,9,-2,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 2,,,,
251013,3847.965909394,8.0,#2 Tyler Doyle,10,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251013,5145.136065528,10.0,#2 Tyler Doyle,11,Assist,,,5v5,,,,,,,,
251013,5667.493358991,10.0,#2 Tyler Doyle,12,Deflection,,,4v4,,,,,,,,
251013,5707.1740376,10.0,#2 Tyler Doyle,13,Steal,,,4v4,,,,,,,,
251013,5721.0333222222225,10.0,#2 Tyler Doyle,14,Cut Assist,,,4v4,,,,,,,,
251013,5725.033167161,10.0,#2 Tyler Doyle,15,Deflection,,,4v4,,,,,,,,
251013,6184.63026371,10.0,#2 Tyler Doyle,16,Steal,,,4v4,,,,,,,,
251013,6216.042951058,8.0,#2 Tyler Doyle,17,+3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,6244.854615812,8.0,#2 Tyler Doyle,18,-3,Box Touch 0,,4v4,,,Reversal 2,Shot Qual 3,,,,
251013,6439.510517016,10.0,#2 Tyler Doyle,19,Turnover,,,4v4,,,,,,,,
251013,7014.900887425,10.0,#2 Tyler Doyle,20,Steal,,,,,,,,,,,
251013,707.766795385,10.0,#4 Grant Neal,1,Deflection,,,Scramble,,,,,,,,
251013,738.815621498,8.0,#4 Grant Neal,2,-3,Box Touch 1,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251013,786.908002602,10.0,#4 Grant Neal,3,Post Feed,,,Scramble,,,,,,,,
251013,1397.743871103,10.0,#4 Grant Neal,4,Post Touch,,,Baseline Touch,,,,,,,,
251013,1729.677621793,8.0,#4 Grant Neal,5,-3,Box Touch 0,,Baseline Touch,,,Reversal 0,Shot Qual 1,,,,
251013,2397.494355708,8.0,#4 Grant Neal,6,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,2426.658014472,10.0,#4 Grant Neal,7,Assist,,,4v4,,,,,,,,
251013,2452.848878555,10.0,#4 Grant Neal,8,Assist,,,4v4,,,,,,,,
251013,2484.548225145,8.0,#4 Grant Neal,9,+2,Box Touch 1,,4v4,,,Reversal 0,Shot Qual 3,,,,
251013,2690.52159367,10.0,#4 Grant Neal,10,Post Feed,,,4v4,,,,,,,,
251013,2726.089929687,10.0,#4 Grant Neal,11,Post Feed,,,4v4,,,,,,,,
251013,3012.983728633,10.0,#4 Grant Neal,12,Deflection,,,4v4,,,,,,,,
251013,3037.442228838,10.0,#4 Grant Neal,13,Post Touch,,,4v4,,,,,,,,
251013,4019.132987846,10.0,#4 Grant Neal,14,Turnover,,,5v5,,,,,,,,
251013,5284.999437142,8.0,#4 Grant Neal,15,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251013,5707.1740376,10.0,#4 Grant Neal,16,Turnover,,,4v4,,,,,,,,
251013,5777.927363439,8.0,#4 Grant Neal,17,+2,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 4,,,,
251013,5807.247421417,10.0,#4 Grant Neal,18,Post Touch,,,4v4,,,,,,,,
251013,5807.656474235,10.0,#4 Grant Neal,19,Assist,,,4v4,,,,,,,,
251013,5831.451634322,10.0,#4 Grant Neal,20,Post Feed,,,4v4,,,,,,,,
251013,6292.300764096,10.0,#4 Grant Neal,21,Assist,,,4v4,,,,,,,,
251013,6292.446341972,10.0,#4 Grant Neal,22,Post Feed,,,4v4,,,,,,,,
251013,6321.35,10.0,#4 Grant Neal,23,Post Feed,,,4v4,,,,,,,,
251013,6347.231918001,10.0,#4 Grant Neal,24,Assist,,,4v4,,,,,,,,
251013,6405.105363646,8.0,#4 Grant Neal,25,-3,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 1,,,,
251013,6637.230385152,10.0,#4 Grant Neal,26,Steal,,,,,,,,,,,
251013,6682.530885485,10.0,#4 Grant Neal,27,Post Touch,,,,,,,,,,,
251013,6693.797137084,8.0,#4 Grant Neal,28,+2,Box Touch 1,,,,,Reversal 3,Shot Qual 3,,,,
251013,728.885149086,10.0,#22 Darrius Bolden,1,Deflection,,,Scramble,,,,,,,,
251013,734.178914316,10.0,#22 Darrius Bolden,2,Deflection,,,Scramble,,,,,,,,
251013,833.700194235,10.0,#22 Darrius Bolden,3,Post Feed,,,Scramble,,,,,,,,
251013,839.011517743,10.0,#22 Darrius Bolden,4,Cut Assist,,,Scramble,,,,,,,,
251013,918.634780662,10.0,#22 Darrius Bolden,5,Assist,,,Scramble,,,,,,,,
251013,948.002621831,10.0,#22 Darrius Bolden,6,Cut Assist,,,Scramble,,,,,,,,
251013,3046.447829222,10.0,#22 Darrius Bolden,7,Cut Assist,,,4v4,,,,,,,,
251013,3046.885127299,10.0,#22 Darrius Bolden,8,Assist,,,4v4,,,,,,,,
251013,4204.13378808,10.0,#22 Darrius Bolden,9,Post Touch,,,5v5,,,,,,,,
251013,5069.943788712,10.0,#22 Darrius Bolden,10,Assist,,,5v5,,,,,,,,
251013,5667.493358991,10.0,#22 Darrius Bolden,11,Post Touch,,,4v4,,,,,,,,
251013,5693.563982417,10.0,#22 Darrius Bolden,12,Assist,,,4v4,,,,,,,,
251013,5777.896792848,10.0,#22 Darrius Bolden,13,Assist,,,4v4,,,,,,,,
251013,5831.451634322,10.0,#22 Darrius Bolden,14,Post Touch,,,4v4,,,,,,,,
251013,6292.446341972,10.0,#22 Darrius Bolden,15,Post Touch,,,4v4,,,,,,,,
251013,6292.446341972,9.515893568000138,#22 Darrius Bolden,16,+2,,,4v4,,,,Foul Drawn,,,,
251013,6321.35,10.0,#22 Darrius Bolden,17,Post Touch,,,4v4,,,,,,,,
251013,6607.105890229,8.0,#22 Darrius Bolden,18,-3,Box Touch 0,,,,,Reversal 1,Shot Qual 3,,,,
251013,7014.900887425,10.0,#22 Darrius Bolden,19,Turnover,,,,,,,,,,,
251013,734.178914316,10.0,#14 Dom Murphy,1,Post Feed,,,Scramble,,,,,,,,
251013,804.06362743,10.0,#14 Dom Murphy,2,Turnover,,,Scramble,,,,,,,,
251013,986.43087729,8.0,#14 Dom Murphy,3,-2,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 1,,,,
251013,1038.916543028,10.0,#14 Dom Murphy,4,Turnover,,,Scramble,,,,,,,,
251013,1488.430062271,10.0,#14 Dom Murphy,5,Deflection,,,Baseline Touch,,,,,,,,
251013,1868.243476468,10.0,#14 Dom Murphy,6,Post Feed,,,Baseline Touch,,,,,,,,
251013,2766.190472708,10.0,#14 Dom Murphy,7,Deflection,,,4v4,,,,,,,,
251013,2953.219163148,10.0,#14 Dom Murphy,8,Turnover,,,4v4,,,,,,,,
251013,4138.505897272,8.0,#14 Dom Murphy,9,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 1,,,,
251013,4184.387378126,8.0,#14 Dom Murphy,10,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251013,4263.743590332,10.0,#14 Dom Murphy,11,Turnover,,,5v5,,,,,,,,
251013,6184.43624084,10.0,#14 Dom Murphy,12,Turnover,,,4v4,,,,,,,,
251013,734.178914316,10.0,#0 Tommy Clark,1,Post Touch,,,Scramble,,,,,,,,
251013,745.537505938,8.0,#0 Tommy Clark,2,+3,Box Touch 1,,Scramble,,,Reversal 0,Shot Qual 3,,,,
251013,790.114311263,8.0,#0 Tommy Clark,3,+3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 2,,,,
251013,1457.93420135,10.0,#0 Tommy Clark,4,Turnover,,,Baseline Touch,,,,,,,,
251013,1541.462442579,10.0,#0 Tommy Clark,5,Deflection,,,Baseline Touch,,,,,,,,
251013,1695.916928794,10.0,#0 Tommy Clark,6,Post Feed,,,Baseline Touch,,,,,,,,
251013,1822.046999493,10.0,#0 Tommy Clark,7,Turnover,,,Baseline Touch,,,,,,,,
251013,2755.705636699,8.0,#0 Tommy Clark,8,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,3877.936892708,8.0,#0 Tommy Clark,9,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251013,3971.407205849,10.0,#0 Tommy Clark,10,Post Feed,,,5v5,,,,,,,,
251013,5751.194284648,10.0,#0 Tommy Clark,11,Turnover,,,4v4,,,,,,,,
251013,5807.247421417,10.0,#0 Tommy Clark,12,Post Feed,,,4v4,,,,,,,,
251013,5807.656474235,8.0,#0 Tommy Clark,13,+3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,5834.478999023,8.0,#0 Tommy Clark,14,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,6072.073914926,8.0,#0 Tommy Clark,15,-3,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 3,,,,
251013,6112.972544329,8.0,#0 Tommy Clark,16,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,6347.956874925,8.0,#0 Tommy Clark,17,+2,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 4,,,,
251013,745.537505938,10.0,#15 Luke Anderson,1,Assist,,,Scramble,,,,,,,,
251013,789.756909243,10.0,#15 Luke Anderson,2,Cut Assist,,,Scramble,,,,,,,,
251013,997.403227644,10.0,#15 Luke Anderson,3,Cut Assist,,,Scramble,,,,,,,,
251013,2644.077680385,10.0,#15 Luke Anderson,4,Post Feed,,,4v4,,,,,,,,
251013,4219.574653311,10.0,#15 Luke Anderson,5,Post Touch,,,5v5,,,,,,,,
251013,6083.523895167,8.0,#15 Luke Anderson,6,-2,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,6083.523895167,10.0,#15 Luke Anderson,7,Cut FG,,,4v4,,,,,,,,
251013,6112.972544329,10.0,#15 Luke Anderson,8,Cut Assist,,,4v4,,,,,,,,
251013,6439.510517016,10.0,#15 Luke Anderson,9,Steal,,,4v4,,,,,,,,
251013,804.488672962,10.0,#11 Brian Waddell,1,Deflection,,,Scramble,,,,,,,,
251013,833.700194235,10.0,#11 Brian Waddell,2,Post Touch,,,Scramble,,,,,,,,
251013,918.634780662,8.0,#11 Brian Waddell,3,+3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 2,,,,
251013,947.716341904,8.0,#11 Brian Waddell,4,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251013,1696.772247926,10.0,#11 Brian Waddell,5,Block,,,Baseline Touch,,,,,,,,
251013,1815.974517847,10.0,#11 Brian Waddell,6,Cut Assist,,,Baseline Touch,,,,,,,,
251013,2452.848878555,8.0,#11 Brian Waddell,7,+2,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,2452.848878555,10.0,#11 Brian Waddell,8,Cut FG,,,4v4,,,,,,,,
251013,2484.705645055,10.0,#11 Brian Waddell,9,Assist,,,4v4,,,,,,,,
251013,2514.43689539,8.0,#11 Brian Waddell,10,+3,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 1,,,,
251013,2690.52159367,10.0,#11 Brian Waddell,11,Post Touch,,,4v4,,,,,,,,
251013,2690.52159367,8.0,#11 Brian Waddell,12,+2,Box Touch 1,,4v4,,,Reversal 2,Shot Qual 4,,,,
251013,2726.089929687,10.0,#11 Brian Waddell,13,Post Touch,,,4v4,,,,,,,,
251013,3046.885127299,8.0,#11 Brian Waddell,14,+2,Box Touch 2,,4v4,,,Reversal 2,Shot Qual 4,,,,
251013,3046.885127299,10.0,#11 Brian Waddell,15,Cut FG,,,4v4,,,,,,,,
251013,3949.433390965,8.0,#11 Brian Waddell,16,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251013,4019.132987846,10.0,#11 Brian Waddell,17,Steal,,,5v5,,,,,,,,
251013,4038.74425631,10.0,#11 Brian Waddell,18,Post Feed,,,5v5,,,,,,,,
251013,4204.107607068,10.0,#11 Brian Waddell,19,Post Touch,,,5v5,,,,,,,,
251013,4205.093549811,8.0,#11 Brian Waddell,20,-3,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 3,,,,
251013,5145.021381252,8.0,#11 Brian Waddell,21,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251013,5899.930110352,10.0,#11 Brian Waddell,22,Post Touch,,,4v4,,,,,,,,
251013,5940.235227237,10.0,#11 Brian Waddell,23,Post Feed,,,4v4,,,,,,,,
