Timeline,Start time,Duration,Row,Instance number,2 Cross,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251004,4021.705429878,8.0,#11 Brian Waddell,13,,-3,Box Touch 1,,,,,Reversal 1,Shot Qual 3,,,,
251004,4230.669716414,10.0,#11 Brian Waddell,14,,D REB,,,,,,,,,,,
251004,4396.357681782,8.0,#11 Brian Waddell,15,,+2,Box Touch 1,,,,,Reversal 0,Shot Qual 4,,,,
251004,4588.418730635,10.0,#11 Brian Waddell,16,,D REB,,,,,,,,,,,
251004,1158.893555583,8.0,#8 Kenyon Goodin,1,,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251004,1329.845362107,10.0,#8 Kenyon Goodin,2,,O REB,,,Scramble,,,,,,,,
251004,1337.916011529,8.0,#8 Kenyon Goodin,3,,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251004,2160.560370622,8.0,#8 Kenyon Goodin,4,,-3,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 3,,,,
251004,2283.905603881,8.0,#8 Kenyon Goodin,5,,-2,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 2,,,,
251004,2820.249703833,10.0,#8 Kenyon Goodin,6,,Deflection,,,Box Drill Baseball,,,,,,,,
251004,2918.292718651,10.0,#8 Kenyon Goodin,7,,D REB,,,Box Drill Baseball,,,,,,,,
251004,3566.677303681,10.0,#8 Kenyon Goodin,8,,Tip Out,,,,,,,,,,,
251004,3592.830673756,10.0,#8 Kenyon Goodin,9,,Deflection,,,,,,,,,,,
251004,3967.301412631,8.0,#8 Kenyon Goodin,10,,-3,Box Touch 0,,,,,Reversal 1,Shot Qual 3,,,,
251004,4395.341880389,10.0,#8 Kenyon Goodin,11,,Assist,,,,,,,,,,,
251004,4598.958842083,10.0,#8 Kenyon Goodin,12,,Assist,,,,,,,,,,,
251004,4734.736807957,8.0,#8 Kenyon Goodin,13,,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251004,1158.893555583,10.0,#24 Michael Wilson,1,,Tip Out,,,Scramble,,,,,,,,
251004,1188.397173533,10.0,#24 Michael Wilson,2,,Block,,,Scramble,,,,,,,,
251004,1188.397173533,10.0,#24 Michael Wilson,3,,D REB,,,Scramble,,,,,,,,
251004,1340.476992527,10.0,#24 Michael Wilson,4,,O REB,,,Scramble,,,,,,,,
251004,1383.705691268,10.0,#24 Michael Wilson,5,,Cut Assist,,,,,,,,,,,
251004,1422.805328534,10.0,#24 Michael Wilson,6,,Cut Assist,,,,,,,,,,,
251004,1491.71770425,10.0,#24 Michael Wilson,7,,O REB,,,Scramble,,,,,,,,
251004,1491.760867602,8.0,#24 Michael Wilson,8,,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251004,1495.442445407,10.0,#24 Michael Wilson,9,,Assist,,,Scramble,,,,,,,,
251004,2459.771890341,8.0,#24 Michael Wilson,10,,-3,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 3,,,,
251004,2490.514607242,10.0,#24 Michael Wilson,11,,Assist,,,Box Drill Baseball,,,,,,,,
251004,2572.714684563,10.0,#24 Michael Wilson,12,,Steal,,,Box Drill Baseball,,,,,,,,
251004,2860.833297157,10.0,#24 Michael Wilson,13,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2884.543873764,10.0,#24 Michael Wilson,14,,Deflection,,,Box Drill Baseball,,,,,,,,
251004,2942.371857306,10.0,#24 Michael Wilson,15,,Turnover,,,Box Drill Baseball,,,,,,,,
251004,2962.176015528,10.0,#24 Michael Wilson,16,,Steal,,,Box Drill Baseball,,,,,,,,
251004,3566.008363259,8.0,#24 Michael Wilson,17,,-2,Box Touch 2,,,,,Reversal 3,Shot Qual 2,,,,
251004,3596.013491234,10.0,#24 Michael Wilson,18,,D REB,,,,,,,,,,,
251004,3967.618529674,10.0,#24 Michael Wilson,19,,Cut Assist,,,,,,,,,,,
251004,4022.345650084,10.0,#24 Michael Wilson,20,,Tip Out,,,,,,,,,,,
251004,4321.50627468,10.0,#24 Michael Wilson,21,,Steal,,,,,,,,,,,
251004,4326.957749393,8.0,#24 Michael Wilson,22,,-2,Box Touch 0,,,,,Reversal 0,Shot Qual 1,,,,
251004,4727.605159583,10.0,#24 Michael Wilson,23,,D REB,,,,,,,,,,,
251004,1158.893555583,10.0,#15 Luke Anderson,1,,D REB,,,Scramble,,,,,,,,
251004,2110.812946555,10.0,#15 Luke Anderson,2,,Turnover,,,Box Drill Baseball,,,,,,,,
251004,2110.847875889,10.0,#15 Luke Anderson,3,,Turnover,,,Box Drill Baseball,,,,,,,,
251004,2182.100384341,10.0,#15 Luke Anderson,4,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2383.789364138,10.0,#15 Luke Anderson,5,,Assist,,,Box Drill Baseball,,,,,,,,
251004,2399.790745063,10.0,#15 Luke Anderson,6,,Turnover,,,Box Drill Baseball,,,,,,,,
251004,2646.201714847,10.0,#15 Luke Anderson,7,,Tip Out,,,Box Drill Baseball,,,,,,,,
251004,2942.371857306,10.0,#15 Luke Anderson,8,,Steal,,,Box Drill Baseball,,,,,,,,
251004,3674.606291861,10.0,#15 Luke Anderson,9,,Cut FG,,,,,,,,,,,
251004,3674.719392443,8.0,#15 Luke Anderson,10,,+2,Box Touch 1,,,,,Reversal 0,Shot Qual 4,,,,
251004,3705.296996242,10.0,#15 Luke Anderson,11,,Cut Assist,,,,,,,,,,,
251004,3743.951659931,10.0,#15 Luke Anderson,12,,Cut Assist,,,,,,,,,,,
251004,1188.397173533,8.0,#14 Dom Murphy,1,,-2,Box Touch 1,,Scramble,,,Reversal 1,Shot Qual 1,,,,
251004,2284.522376545,10.0,#14 Dom Murphy,2,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2460.223898596,10.0,#14 Dom Murphy,3,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2885.454360751,8.0,#14 Dom Murphy,4,,-2,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 1,,,,
251004,4022.912210151,10.0,#14 Dom Murphy,5,,D REB,,,,,,,,,,,
251004,4183.683598492,10.0,#14 Dom Murphy,6,,Cut Assist,,,,,,,,,,,
251004,4219.412853584,10.0,#14 Dom Murphy,7,,Tip Out,,,,,,,,,,,
251004,4230.669716414,8.0,#14 Dom Murphy,8,,-2,Box Touch 0,,,,,Reversal 1,Shot Qual 1,,,,
251004,4321.50627468,10.0,#14 Dom Murphy,9,,Turnover,,,,,,,,,,,
251004,4328.052938056,10.0,#14 Dom Murphy,10,,Block,,,,,,,,,,,
251004,4559.317692121,10.0,#14 Dom Murphy,11,,D REB,,,,,,,,,,,
251004,4573.846795089,8.0,#14 Dom Murphy,12,,-3,Box Touch 0,,,,,Reversal 1,Shot Qual 1,,,,
251004,1158.299802638,10.0,#5 Myles Watkins,1,,Cut Assist,,,,,,,,,,,
251004,1236.443416017,10.0,#5 Myles Watkins,2,,Turnover,,,Scramble,,,,,,,,
251004,1652.154410679,10.0,#5 Myles Watkins,3,,D REB,,,Scramble,,,,,,,,
251004,2459.555555671,10.0,#5 Myles Watkins,4,,Cut Assist,,,,,,,,,,,
251004,2543.19164459,10.0,#5 Myles Watkins,5,,Turnover,,,Box Drill Baseball,,,,,,,,
251004,3038.506097044,10.0,#5 Myles Watkins,6,,Assist,,,Box Drill Baseball,,,,,,,,
251004,3592.830673756,10.0,#5 Myles Watkins,7,,Deflection,,,,,,,,,,,
251004,3634.767151334,8.0,#5 Myles Watkins,8,,-3,Box Touch 1,,,,,Reversal 1,Shot Qual 3,,,,
251004,4219.305866968,10.0,#5 Myles Watkins,9,,Block,,,,,,,,,,,
251004,4599.349176715,8.0,#5 Myles Watkins,10,,+2,Box Touch 1,,,,,Reversal 0,Shot Qual 3,,,,
251004,1296.240345041,8.0,#44 Jacob Wassler,1,,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251004,1337.551559795,10.0,#44 Jacob Wassler,2,,Cut Assist,,,,,,,,,,,
251004,1382.752173811,10.0,#44 Jacob Wassler,3,,Assist,,,Scramble,,,,,,,,
251004,1576.14999425,10.0,#44 Jacob Wassler,4,,Turnover,,,Scramble,,,,,,,,
251004,2086.488917679,10.0,#44 Jacob Wassler,5,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2316.312688294,10.0,#44 Jacob Wassler,6,,Cut FG,,,,,,,,,,,
251004,2316.593953547,8.0,#44 Jacob Wassler,7,,-2,Box Touch 2,,Box Drill Baseball,,,Reversal 1,Shot Qual 2,,,,
251004,2885.454360751,10.0,#44 Jacob Wassler,8,,Block,,,Box Drill Baseball,,,,,,,,
251004,3789.561296652,10.0,#44 Jacob Wassler,9,,D REB,,,,,,,,,,,
251004,3792.741707155,10.0,#44 Jacob Wassler,10,,Turnover,,,,,,,,,,,
251004,1295.940714176,10.0,#32 Jack Karasinki,1,,Cut Assist,,,,,,,,,,,
251004,1326.612241636,8.0,#32 Jack Karasinki,2,,-2,Box Touch 0,,,,,Reversal 1,Shot Qual 2,,,,
251004,1422.57924493,10.0,#32 Jack Karasinki,3,,Assist,,,,,,,,,,,
251004,1495.442445407,8.0,#32 Jack Karasinki,4,,+3,Box Touch 0,,,,,Reversal 0,Shot Qual 3,,,,
251004,2316.333746539,10.0,#32 Jack Karasinki,5,,Cut Assist,,,,,,,,,,,
251004,2400.350849623,10.0,#32 Jack Karasinki,6,,Steal,,,Box Drill Baseball,,,,,,,,
251004,2490.309939139,8.204668102999676,#32 Jack Karasinki,7,,+3,Box Touch 0,,Box Drill Baseball,,,Reversal 1,Shot Qual 1,,,,
251004,2645.795940264,10.0,#32 Jack Karasinki,8,,Deflection,,,Box Drill Baseball,,,,,,,,
251004,2650.579449514,10.0,#32 Jack Karasinki,9,,D REB,,,Box Drill Baseball,,,,,,,,
251004,2695.31688163,8.0,#32 Jack Karasinki,10,,-2,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 3,,,,
251004,3006.984073966,8.0,#32 Jack Karasinki,11,,-3,Box Touch 1,,Box Drill Baseball,,,Reversal 1,Shot Qual 3,,,,
251004,3038.506097044,8.0,#32 Jack Karasinki,12,,+2,Box Touch 1,,Box Drill Baseball,,,Reversal 0,Shot Qual 4,,,,
251004,3039.850847957,10.0,#32 Jack Karasinki,13,,Cut FG,,,,,,,,,,,
251004,3595.685669236,10.0,#32 Jack Karasinki,14,,Block,,,,,,,,,,,
251004,3634.160023327,10.0,#32 Jack Karasinki,15,,Cut Assist,,,,,,,,,,,
251004,3922.13974066,10.0,#32 Jack Karasinki,16,,Cut Assist,,,,,,,,,,,
251004,4474.706820582,10.0,#32 Jack Karasinki,17,,D REB,,,,,,,,,,,
251004,4559.317692121,8.0,#32 Jack Karasinki,18,,-2,Box Touch 2,,,,,Reversal 0,Shot Qual 2,,,,
251004,3411.801036208,12.358029239000189,Team1,1,,,,,,,,,,,,,
