Timeline,Start time,Duration,Row,Instance number,2 Cross,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251003,3031.897792424372,18.401495498628265,Grey,11,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #32 Jack Karasinki,Box Drill Baseball,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251003,3156.8433666666665,9.573590189333572,Grey,12,,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #11 Brian Waddell | #32 Jack Karasinki,Box Drill Baseball,"#4 Grant Neal, #5 Myles Watkins, #11 Brian Waddell, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251003,3336.697608527969,15.473597976031215,Grey,13,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #24 Michael Wilson | #44 Jacob Wassler,Box Drill Baseball,"#5 Myles Watkins, #8 Kenyon Goodin, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,"Foul Drawn, No Shot",,,,
251003,3357.9802222222224,24.14910287577777,Grey,14,,-3,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #24 Michael Wilson | #44 Jacob Wassler,Box Drill Baseball,"#5 Myles Watkins, #8 Kenyon Goodin, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251003,3776.785063092,31.362310512000022,Grey,15,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251003,3832.497504109675,22.13227656432491,Grey,16,,-3,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 1,,,,
251003,3965.398153664605,19.629948483394855,Grey,17,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251003,3997.697897797546,33.64397421545391,Grey,18,,-2,Box Touch 2, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 1,,,,
251003,4119.422599467,23.093767769000806,Grey,19,,,Box Touch 2, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,No Shot,,,,
251003,4174.797692030265,18.172360096734337,Grey,20,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251003,4361.69798209625,27.311000710750704,Grey,21,,"Deflection, Deflection",Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,
251003,4951.898960539293,29.697544958707113,Grey,22,,-2,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251003,5056.598050208952,21.85015034004755,Grey,23,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251003,5098.097841519601,17.06536287739891,Grey,24,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,"Foul Drawn, No Shot",,,,
251003,5134.897628909605,13.995889034395077,Grey,25,,-2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
251003,5145.0248,5.092556583999794,Grey,26,,+2,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Other,Reversal 0,Shot Qual 4,,,,
251003,5164.598250984689,13.055041959310984,Grey,27,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,"Foul Drawn, No Shot",,,,
251003,5187.598114835575,13.764994200425463,Grey,28,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251003,5271.064184472,13.300256960999832,Grey,29,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251003,5403.693028555,9.955520694999905,Grey,30,,-3,Box Touch 0, | #4 Grant Neal | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#4 Grant Neal, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #44 Jacob Wassler",Transition,Reversal 0,Shot Qual 3,,,,
251003,5429.089155555555,20.41924216744428,Grey,31,,+2,Box Touch 1, | #4 Grant Neal | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#4 Grant Neal, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251003,5560.6071,25.61631745700015,Grey,32,,,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, No Shot",,,,
251003,5607.597678080004,12.132942555996124,Grey,33,,+3,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
251003,5648.398176776957,32.37408311204308,Grey,34,,"Deflection, -2",Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 1,,,,
251003,5704.098268471281,32.73544523871897,Grey,35,,-3,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 1,,,,
251003,6108.897051306326,22.59001481667383,Grey,36,,-3,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 2,,,,
251003,6129.454364777645,11.735159886354268,Grey,37,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 3,,,,
251003,6158.198095414945,13.60750654905496,Grey,38,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251003,6185.897690039006,13.352810834993761,Grey,39,,-3,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 3,,,,
251003,6220.068507132,15.114322999999786,Grey,40,,Deflection,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251003,6255.498425241616,11.04206054538372,Grey,41,,,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
251003,6285.597936491626,9.731586098374464,Grey,42,,,Box Touch 0, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251003,6395.597794041384,11.158114848615696,Grey,43,,-2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #44 Jacob Wassler",Transition,Reversal 0,Shot Qual 1,,,,
251003,6433.196956582552,19.38565408744762,Grey,44,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251003,6575.497853034562,26.214784825438073,Grey,45,,,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 2,No Shot,,,,
251003,6624.597740539241,18.736290210758852,Grey,46,,,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",Teaching Clip,,,
251003,6667.996729127931,9.573549247069423,Grey,47,,+2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,,,,
251003,6807.598155085272,26.007072442727804,Grey,48,,"Deflection, Deflection, -3",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251003,6963.465748746,14.593782406999708,Grey,49,,-2,Box Touch 1, | #5 Myles Watkins | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#5 Myles Watkins, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 1,,,,
251003,1540.1983309157229,12.575431653277064,Red,1,,,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,Scramble,"#0 Tommy Clark, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251003,1584.997636609923,19.2206602850772,Red,2,,,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 1,No Shot,,,,
251003,1639.8978054249058,16.74908501509435,Red,3,,+3,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 1,,,,
251003,1686.3968243062236,21.183997812776397,Red,4,,+3,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 1,,,,
251003,1734.7975526522202,16.79740415377978,Red,5,,"D REB, D REB",Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251003,1772.298291082242,11.45539764775799,Red,6,,-3,Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 3,,,,
251003,1840.666918888,15.146844553999927,Red,7,,"D REB, +2",Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,War Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251003,1885.531578264319,24.84591024168094,Red,8,,"D REB, -3",Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,War Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 3,,,,
251003,1907.3774777777778,4.228328916222154,Red,9,,+2,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,War Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Other,Reversal 0,Shot Qual 4,,,,
251003,1925.4981514156211,18.929040548378907,Red,10,,"D REB, +3",Box Touch 2, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 3,Teaching Clip,,,
251003,1968.297758594539,14.822734465461053,Red,11,,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,
251003,2003.898192429967,19.32131021503301,Red,12,,"Tip Out, O REB",Box Touch 1, | #0 Tommy Clark | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251003,2040.0983627595895,21.59493290541036,Red,13,,"D REB, -3",Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 3,Shot Qual 3,,,,
251003,2094.5977030823237,17.41587484767615,Red,14,,"O REB, -2",Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 2,,,,
251003,2125.196722805647,20.455859338353093,Red,15,,"D REB, -3",Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 2,,,,
251003,2142.402577777778,5.861665208222348,Red,16,,+2,Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Other,Reversal 0,Shot Qual 4,,,,
251003,2160.798299193643,18.285023028579417,Red,17,,"D REB, +3",Box Touch 0, | #0 Tommy Clark | #2 Tyler Doyle | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 3,,,,
251003,2207.697964500594,13.910012947405903,Red,18,,"D REB, +3",Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,War Scramble,"#0 Tommy Clark, #2 Tyler Doyle, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Transition,Reversal 0,Shot Qual 3,Teaching Clip,,,
251003,2562.0977478732643,23.19484548473565,Red,19,,-2,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 1,,,,
251003,2613.6977129750153,18.60032359098477,Red,20,,+3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 0,Shot Qual 3,Teaching Clip,,,
251003,2646.9979141002304,14.712570134769521,Red,21,,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251003,2671.22281995824,18.324753345759746,Red,22,,+2,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 3,,,,
251003,2698.088898276,10.97583224500022,Red,23,,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 0,No Shot,,,,
251003,2731.29812247657,13.46471814043025,Red,24,,,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251003,2762.0975907216152,15.295174041384598,Red,25,,,Box Touch 0, | #0 Tommy Clark | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,Box Drill Baseball,"#0 Tommy Clark, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,
251003,2791.898076846262,13.721311489738127,Red,26,,-3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,Box Drill Baseball,"#0 Tommy Clark, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 1,,,,
251003,3080.7987340229224,19.480582200077606,Red,27,,+3,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,Box Drill Baseball,"#2 Tyler Doyle, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 2,,,,
