Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251006,4562.89762958233,20.83659049966991,Red,22,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 0,No Shot,,,,
251006,4818.62861873,17.85172054800023,Red,23,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,
251006,5633.234672763,18.501451748999898,Red,24,+3,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #15 Luke Anderson | #22 Darrius Bolden,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 0,Shot Qual 1,,,,
251006,5724.798149433335,24.6351612716644,Red,25,,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 3,"Foul Drawn, Shot Qual 4",,,,
251006,5785.19758919486,11.760118383140252,Red,26,+2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,
251006,5820.962511111111,17.611421332889222,Red,27,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,
251006,5859.070829651,30.868521456000053,Red,28,Deflection,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251006,6105.206460028,27.799181094999767,Red,29,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden",Half Court,Reversal 2,No Shot,,,,
251006,6327.225947930972,30.01203673202781,Red,30,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #23 Sam Donald",Half Court,Reversal 2,No Shot,,,,
251006,6385.198642650288,24.185166431711878,Red,31,+3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 3,,,,
251006,6573.498450757601,32.027273745398816,Red,32,-2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 1,,,,
251006,6648.462062541,25.3808054910005,Red,33,-2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #15 Luke Anderson | #22 Darrius Bolden | #23 Sam Donald,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #15 Luke Anderson, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 1,,,,
251006,6821.097755666583,29.343983223417126,Red,34,,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,No Shot,,,,
251006,6878.971411791,28.196252796999943,Red,35,Deflection,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 2,No Shot,,,,
251006,6955.326280685,10.84443999999985,Red,36,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Other,Reversal 0,Shot Qual 2,,,,
251006,7111.605238458,6.541085915000622,Red,37,+2,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #23 Sam Donald,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #23 Sam Donald",Transition,Reversal 0,Shot Qual 4,,,,
251006,678.639644554,8.0,#2 Tyler Doyle,1,+3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 2,,,,
251006,999.235396867,10.0,#2 Tyler Doyle,2,D REB,,,Scramble,,,,,,,,
251006,1035.674251918,8.0,#2 Tyler Doyle,3,+3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 2,,,,
251006,2023.705540431,10.0,#2 Tyler Doyle,4,Turnover,,,Baseball,,,,,,,,
251006,2346.043405374,10.0,#2 Tyler Doyle,5,D REB,,,Baseball,,,,,,,,
251006,4369.895464957,10.0,#2 Tyler Doyle,6,Assist,,,5v5,,,,,,,,
251006,4532.048497705,10.0,#2 Tyler Doyle,7,Steal,,,5v5,,,,,,,,
251006,4812.62861873,10.0,#2 Tyler Doyle,8,Turnover,,,5v5,,,,,,,,
251006,4828.480339278,10.0,#2 Tyler Doyle,9,Steal,,,5v5,,,,,,,,
251006,5550.606865383,8.0,#2 Tyler Doyle,10,+3,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,6034.285269915,10.0,#2 Tyler Doyle,11,Assist,,,5v5,,,,,,,,
251006,6098.740816334,8.0,#2 Tyler Doyle,12,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,6597.696574166,10.0,#2 Tyler Doyle,13,D REB,,,5v5,,,,,,,,
251006,6728.678072085,10.0,#2 Tyler Doyle,14,O REB,,,5v5,,,,,,,,
251006,6733.602109533,8.0,#2 Tyler Doyle,15,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,6870.128035851,8.0,#2 Tyler Doyle,16,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251006,6958.170720685,10.0,#2 Tyler Doyle,17,D REB,,,5v5,,,,,,,,
251006,678.639644554,10.0,#24 Michael Wilson,1,Assist,,,Scramble,,,,,,,,
251006,745.740731208,10.0,#24 Michael Wilson,2,D REB,,,Scramble,,,,,,,,
251006,942.016225328,8.0,#24 Michael Wilson,3,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251006,1081.682617784,8.0,#24 Michael Wilson,4,-2,Box Touch 1,,Scramble,,,Reversal 2,Shot Qual 1,,,,
251006,1990.52437751,10.0,#24 Michael Wilson,5,Cut Assist,,,Baseball,,,,,,,,
251006,2070.967883182,10.0,#24 Michael Wilson,6,Cut Assist,,,Baseball,,,,,,,,
251006,2188.031826918,8.0,#24 Michael Wilson,7,+3,Box Touch 1,,Baseball,,,Reversal 1,Shot Qual 3,,,,
251006,2299.838055832,8.0,#24 Michael Wilson,8,-2,Box Touch 1,,Baseball,,,Reversal 2,Shot Qual 1,,,,
251006,2598.93056557,10.0,#24 Michael Wilson,9,Block,,,Baseball,,,,,,,,
251006,4158.331080588,10.0,#24 Michael Wilson,10,Deflection,,,5v5,,,,,,,,
251006,4158.331080588,10.0,#24 Michael Wilson,11,Steal,,,5v5,,,,,,,,
251006,4163.058444263,10.0,#24 Michael Wilson,12,Assist,,,5v5,,,,,,,,
251006,4369.895464957,8.0,#24 Michael Wilson,13,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 4,,,,
251006,4849.708247655,10.0,#24 Michael Wilson,14,Assist,,,5v5,,,,,,,,
251006,5470.927209431,10.0,#24 Michael Wilson,15,Assist,,,5v5,,,,,,,,
251006,5499.808617884,8.124704338999436,#24 Michael Wilson,16,-2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 2,,,,
251006,5501.878647056,8.0,#24 Michael Wilson,17,+2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,5501.878647056,10.0,#24 Michael Wilson,18,O REB,,,5v5,,,,,,,,
251006,5550.615538389,10.0,#24 Michael Wilson,19,Assist,,,5v5,,,,,,,,
251006,5830.573932444,10.0,#24 Michael Wilson,20,Steal,,,5v5,,,,,,,,
251006,5850.698258278,10.0,#24 Michael Wilson,21,Assist,,,5v5,,,,,,,,
251006,6375.82735865,8.0,#24 Michael Wilson,22,-2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 1,,,,
251006,6604.568987007,8.0,#24 Michael Wilson,23,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 4,,,,
251006,6604.568987007,10.0,#24 Michael Wilson,24,Cut FG,,,5v5,,,,,,,,
251006,6663.17722325,10.0,#24 Michael Wilson,25,Deflection,,,5v5,,,,,,,,
251006,6665.842868032,10.0,#24 Michael Wilson,26,Block,,,5v5,,,,,,,,
251006,6728.433270708,8.0,#24 Michael Wilson,27,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,6842.621964248,10.0,#24 Michael Wilson,28,Steal,,,5v5,,,,,,,,
251006,6899.167664588,10.0,#24 Michael Wilson,29,Deflection,,,5v5,,,,,,,,
251006,678.639644554,10.0,#11 Brian Waddell,1,Cut Assist,,,Scramble,,,,,,,,
251006,854.962306893,10.0,#11 Brian Waddell,2,Deflection,,,Scramble,,,,,,,,
251006,1961.250396204,10.0,#11 Brian Waddell,3,Tip Out,,,Baseball,,,,,,,,
251006,2070.747692064,10.0,#11 Brian Waddell,4,Assist,,,Baseball,,,,,,,,
251006,2130.636744824,10.0,#11 Brian Waddell,5,Assist,,,Baseball,,,,,,,,
251006,2230.276035051,10.0,#11 Brian Waddell,6,Assist,,,Baseball,,,,,,,,
251006,2299.838055832,10.0,#11 Brian Waddell,7,Tip Out,,,Baseball,,,,,,,,
251006,2598.794813222,10.0,#11 Brian Waddell,8,D REB,,,Baseball,,,,,,,,
251006,4076.98286679,8.0,#11 Brian Waddell,9,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,4163.058444263,8.0,#11 Brian Waddell,10,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 4,,,,
251006,4320.579339169,8.0,#11 Brian Waddell,11,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,698.263439356,10.0,#8 Kenyon Goodin,1,Turnover,,,Scramble,,,,,,,,
251006,897.81640827,10.0,#8 Kenyon Goodin,2,D REB,,,Scramble,,,,,,,,
251006,941.16631875,10.0,#8 Kenyon Goodin,3,Cut Assist,,,Scramble,,,,,,,,
251006,1960.328063375,8.0,#8 Kenyon Goodin,4,-3,Box Touch 0,,Baseball,,,Reversal 2,Shot Qual 3,,,,
251006,2188.031826918,10.0,#8 Kenyon Goodin,5,Assist,,,Baseball,,,,,,,,
251006,4104.697376554,10.0,#8 Kenyon Goodin,6,Steal,,,5v5,,,,,,,,
251006,4109.094645805,8.0,#8 Kenyon Goodin,7,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 4,,,,
251006,4158.331080588,10.0,#8 Kenyon Goodin,8,Deflection,,,5v5,,,,,,,,
251006,4555.180193616,10.0,#8 Kenyon Goodin,9,Assist,,,5v5,,,,,,,,
251006,7132.348321935,10.0,#8 Kenyon Goodin,10,O REB,,,5v5,,,,,,,,
251006,7135.806634873,7.788119711000036,#8 Kenyon Goodin,11,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,698.263439356,10.0,#0 Tommy Clark,1,Steal,,,Scramble,,,,,,,,
251006,745.259205624,8.0,#0 Tommy Clark,2,-3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 3,,,,
251006,897.376374036,8.0,#0 Tommy Clark,3,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 2,,,,
251006,1082.1795471,10.0,#0 Tommy Clark,4,Block,,,Scramble,,,,,,,,
251006,2426.528470028,10.0,#0 Tommy Clark,5,Assist,,,Baseball,,,,,,,,
251006,2523.522454874,8.0,#0 Tommy Clark,6,-3,Box Touch 0,,Baseball,,,Reversal 0,Shot Qual 1,,,,
251006,6401.383809082,8.0,#0 Tommy Clark,7,+3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,6865.052420779,10.0,#0 Tommy Clark,8,Deflection,,,5v5,,,,,,,,
251006,773.478558735,8.0,#4 Grant Neal,1,-3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 3,,,,
251006,1991.163550465,10.0,#4 Grant Neal,2,Cut FG,,,Baseball,,,,,,,,
251006,5869.389967316,10.0,#4 Grant Neal,3,Deflection,,,5v5,,,,,,,,
251006,6034.285269915,12.69239449386987,#4 Grant Neal,4,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 4,,,,
251006,6842.319989399,10.0,#4 Grant Neal,5,Deflection,,,5v5,,,,,,,,
251006,7105.605238458,10.0,#4 Grant Neal,6,Turnover,,,5v5,,,,,,,,
251006,773.478558735,10.0,#7 Donovan Hunter,1,Tip Out,,,Scramble,,,,,,,,
251006,807.09954911,10.0,#7 Donovan Hunter,2,Assist,,,Scramble,,,,,,,,
251006,2339.622716951,8.0,#7 Donovan Hunter,3,-3,Box Touch 0,,Baseball,,,Reversal 0,Shot Qual 3,,,,
251006,2387.177569583,8.0,#7 Donovan Hunter,4,-2,Box Touch 1,,Baseball,,,Reversal 1,Shot Qual 1,,,,
251006,4104.697376554,10.0,#7 Donovan Hunter,5,Turnover,,,5v5,,,,,,,,
251006,4158.331080588,10.0,#7 Donovan Hunter,6,Turnover,,,5v5,,,,,,,,
251006,4315.839185432,10.0,#7 Donovan Hunter,7,Deflection,,,5v5,,,,,,,,
251006,4363.081786643,8.239109052000458,#7 Donovan Hunter,8,+2,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 2,,,,
251006,4674.735820059,10.0,#7 Donovan Hunter,9,Deflection,,,5v5,,,,,,,,
251006,4676.181339778,10.0,#7 Donovan Hunter,10,Block,,,5v5,,,,,,,,
251006,5423.971640667,10.0,#7 Donovan Hunter,11,Deflection,,,5v5,,,,,,,,
251006,5643.736124512,8.0,#7 Donovan Hunter,12,+3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251006,6401.383809082,10.0,#7 Donovan Hunter,13,Assist,,,5v5,,,,,,,,
251006,6665.842868032,8.0,#7 Donovan Hunter,14,-2,Box Touch 1,,5v5,,,Reversal 2,Shot Qual 1,,,,
251006,6872.317521791,10.0,#7 Donovan Hunter,15,Tip Out,,,5v5,,,,,,,,
251006,6958.170720685,8.0,#7 Donovan Hunter,16,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 2,,,,
251006,773.478558735,10.0,#22 Darrius Bolden,1,D REB,,,Scramble,,,,,,,,
251006,863.890364299,10.0,#22 Darrius Bolden,2,Cut FG,,,Scramble,,,,,,,,
251006,864.130481044,8.0,#22 Darrius Bolden,3,+2,Box Touch 1,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251006,2023.705540431,10.0,#22 Darrius Bolden,4,Deflection,,,Baseball,,,,,,,,
251006,2261.32341893,10.0,#22 Darrius Bolden,5,Deflection,,,Baseball,,,,,,,,
251006,2598.93056557,8.0,#22 Darrius Bolden,6,-2,Box Touch 1,,Baseball,,,Reversal 1,Shot Qual 1,,,,
251006,4532.048497705,10.0,#22 Darrius Bolden,7,Turnover,,,5v5,,,,,,,,
251006,5627.234672763,10.0,#22 Darrius Bolden,8,D REB,,,5v5,,,,,,,,
251006,6567.738237183,10.0,#22 Darrius Bolden,9,D REB,,,5v5,,,,,,,,
251006,6872.511252867,10.0,#22 Darrius Bolden,10,D REB,,,5v5,,,,,,,,
251006,807.09954911,8.0,#5 Myles Watkins,1,+2,Box Touch 1,,Scramble,,,Reversal 2,Shot Qual 4,,,,
251006,830.571682123,10.0,#5 Myles Watkins,2,Cut Assist,,,Scramble,,,,,,,,
251006,833.051639092,8.0,#5 Myles Watkins,3,+2,Box Touch 0,,Scramble,,,Reversal 0,Shot Qual 4,,,,
251006,833.051639092,10.0,#5 Myles Watkins,4,O REB,,,Scramble,,,,,,,,
251006,864.922260845,10.0,#5 Myles Watkins,5,Assist,,,Scramble,,,,,,,,
251006,2023.705540431,10.0,#5 Myles Watkins,6,Steal,,,Baseball,,,,,,,,
251006,2342.027897486,10.0,#5 Myles Watkins,7,O REB,,,Baseball,,,,,,,,
251006,2346.043405374,8.0,#5 Myles Watkins,8,-2,Box Touch 1,,Baseball,,,Reversal 0,Shot Qual 1,,,,
251006,2426.528470028,8.0,#5 Myles Watkins,9,+3,Box Touch 0,,Baseball,,,Reversal 1,Shot Qual 1,,,,
251006,4077.30513043,10.0,#5 Myles Watkins,10,D REB,,,5v5,,,,,,,,
251006,4363.375584642,10.0,#5 Myles Watkins,11,Assist,,,5v5,,,,,,,,
251006,4828.480339278,10.0,#5 Myles Watkins,12,Turnover,,,5v5,,,,,,,,
251006,5643.736124512,10.0,#5 Myles Watkins,13,Assist,,,5v5,,,,,,,,
251006,5666.13446207,10.0,#5 Myles Watkins,14,D REB,,,5v5,,,,,,,,
251006,5788.957707578,8.0,#5 Myles Watkins,15,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 2,,,,
251006,6099.206460028,10.0,#5 Myles Watkins,16,D REB,,,5v5,,,,,,,,
251006,6349.237984663,10.0,#5 Myles Watkins,17,Turnover,,,5v5,,,,,,,,
251006,6842.44173889,10.0,#5 Myles Watkins,18,Turnover,,,5v5,,,,,,,,
251006,7103.906408086,10.0,#5 Myles Watkins,19,Deflection,,,5v5,,,,,,,,
251006,7105.947185093,10.0,#5 Myles Watkins,20,Steal,,,5v5,,,,,,,,
251006,7110.146324373,8.0,#5 Myles Watkins,21,+2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 4,,,,
251006,831.056143498,8.0,#23 Sam Donald,1,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251006,864.211817035,10.0,#23 Sam Donald,2,Cut Assist,,,Scramble,,,,,,,,
251006,967.816289042,10.0,#23 Sam Donald,3,Cut Assist,,,Scramble,,,,,,,,
251006,1961.250396204,10.0,#23 Sam Donald,4,D REB,,,Baseball,,,,,,,,
251006,4076.98286679,10.0,#23 Sam Donald,5,Tip Out,,,5v5,,,,,,,,
251006,4187.013329731,8.0,#23 Sam Donald,6,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 4,,,,
251006,4187.013329731,10.0,#23 Sam Donald,7,Cut FG,,,5v5,,,,,,,,
251006,4321.415114055,10.0,#23 Sam Donald,8,D REB,,,5v5,,,,,,,,
251006,4345.294658388,10.0,#23 Sam Donald,9,O REB,,,5v5,,,,,,,,
251006,4812.62861873,10.0,#23 Sam Donald,10,Steal,,,5v5,,,,,,,,
251006,5461.63882416,10.0,#23 Sam Donald,11,Deflection,,,5v5,,,,,,,,
251006,5881.939351107,10.0,#23 Sam Donald,12,Turnover,,,5v5,,,,,,,,
251006,6232.388031507,10.0,#23 Sam Donald,13,Deflection,,,5v5,,,,,,,,
251006,942.474480861,10.0,#32 Jack Karasinki,1,Tip Out,,,Scramble,,,,,,,,
251006,2070.747692064,8.0,#32 Jack Karasinki,2,+3,Box Touch 1,,Baseball,,,Reversal 2,Shot Qual 3,,,,
251006,2130.636744824,8.0,#32 Jack Karasinki,3,+3,Box Touch 0,,Baseball,,,Reversal 2,Shot Qual 3,,,,
251006,2230.276035051,8.0,#32 Jack Karasinki,4,+2,Box Touch 1,,Baseball,,,Reversal 0,Shot Qual 3,,,,
251006,2230.367120982,10.0,#32 Jack Karasinki,5,Cut FG,,,Baseball,,,,,,,,
251006,2523.839305681,10.0,#32 Jack Karasinki,6,D REB,,,Baseball,,,,,,,,
251006,4076.98286679,10.0,#32 Jack Karasinki,7,Cut Assist,,,5v5,,,,,,,,
251006,4555.180193616,8.0,#32 Jack Karasinki,8,+3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251006,4676.181339778,8.0,#32 Jack Karasinki,9,-2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251006,4676.304865235,10.0,#32 Jack Karasinki,10,O REB,,,5v5,,,,,,,,
251006,4849.708247655,8.0,#32 Jack Karasinki,11,+3,Box Touch 2,,5v5,,,Reversal 1,Shot Qual 2,,,,
251006,5386.159710744,10.0,#32 Jack Karasinki,12,Assist,,,5v5,,,,,,,,
251006,5470.927209431,8.0,#32 Jack Karasinki,13,+3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251006,5625.521616952,8.0,#32 Jack Karasinki,14,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,5663.948638043,8.0,#32 Jack Karasinki,15,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 2,,,,
251006,5850.893314306,7.804943971999819,#32 Jack Karasinki,16,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,6567.26593655,8.0,#32 Jack Karasinki,17,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 2,,,,
251006,6604.568987007,10.0,#32 Jack Karasinki,18,Assist,,,5v5,,,,,,,,
251006,6727.688414374,10.0,#32 Jack Karasinki,19,Cut Assist,,,5v5,,,,,,,,
251006,7131.740832752,8.0,#32 Jack Karasinki,20,-2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 2,,,,
251006,942.474480861,10.0,#14 Dom Murphy,1,D REB,,,Scramble,,,,,,,,
251006,967.816289042,8.0,#14 Dom Murphy,2,+3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 2,,,,
251006,1082.1795471,10.0,#14 Dom Murphy,3,D REB,,,Scramble,,,,,,,,
251006,2023.705540431,10.0,#14 Dom Murphy,4,Deflection,,,Baseball,,,,,,,,
251006,2155.496558701,10.0,#14 Dom Murphy,5,Deflection,,,Baseball,,,,,,,,
251006,4187.013329731,10.0,#14 Dom Murphy,6,Assist,,,5v5,,,,,,,,
251006,4344.853012503,8.0,#14 Dom Murphy,7,-3,Box Touch 2,,5v5,,,Reversal 1,Shot Qual 3,,,,
251006,5830.573932444,10.0,#14 Dom Murphy,8,Turnover,,,5v5,,,,,,,,
251006,967.816289042,10.0,#15 Luke Anderson,1,Assist,,,Scramble,,,,,,,,
251006,999.235396867,8.0,#15 Luke Anderson,2,-2,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 1,,,,
251006,2124.001176712,10.0,#15 Luke Anderson,3,Deflection,,,Baseball,,,,,,,,
251006,2299.838055832,10.0,#15 Luke Anderson,4,D REB,,,Baseball,,,,,,,,
251006,4575.734220082,10.0,#15 Luke Anderson,5,Turnover,,,5v5,,,,,,,,
251006,5592.222289445,10.0,#15 Luke Anderson,6,Deflection,,,5v5,,,,,,,,
251006,6125.005641123,10.0,#15 Luke Anderson,7,Turnover,,,5v5,,,,,,,,
251006,6597.525724503,8.0,#15 Luke Anderson,8,-2,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 1,,,,
251006,2387.485660847,10.0,#44 Jacob Wassler,1,Block,,,Baseball,,,,,,,,
251006,2387.485660847,10.0,#44 Jacob Wassler,2,D REB,,,Baseball,,,,,,,,
251006,2584.731061861,10.0,#44 Jacob Wassler,3,Deflection,,,Baseball,,,,,,,,
251006,4146.605620416,10.0,#44 Jacob Wassler,4,Deflection,,,5v5,,,,,,,,
251006,4532.048497705,10.0,#44 Jacob Wassler,5,Deflection,,,5v5,,,,,,,,
251006,5386.159710744,8.0,#44 Jacob Wassler,6,+2,Box Touch 1,,5v5,,,Reversal 2,Shot Qual 3,,,,
251006,5386.159710744,10.0,#44 Jacob Wassler,7,Cut FG,,,5v5,,,,,,,,
251006,5626.960978134,10.0,#44 Jacob Wassler,8,Tip Out,,,5v5,,,,,,,,
251006,5664.414561832,10.0,#44 Jacob Wassler,9,Tip Out,,,5v5,,,,,,,,
251006,6234.719433817,8.131848598999568,#44 Jacob Wassler,10,+2,Box Touch 2,,5v5,,,Reversal 1,Shot Qual 4,,,,
251006,6234.851282416,10.0,#44 Jacob Wassler,11,Cut FG,,,5v5,,,,,,,,
251006,6378.262568902,8.0,#44 Jacob Wassler,12,+2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251006,6378.948251943,10.0,#44 Jacob Wassler,13,O REB,,,5v5,,,,,,,,
251006,6566.942988077,10.0,#44 Jacob Wassler,14,Tip Out,,,5v5,,,,,,,,
251006,2747.698064347294,9.000904957627881,Team1,1,,,,,,,,,,,,
251006,2895.3979576799384,9.600292958321461,Team1,2,,,,,,,,,,,,
251006,2966.897961750897,9.000109541651,Team1,3,,,,,,,,,,,,
251006,4926.199393462,11.078503402999559,Team1,4,,,,,,,,,,,,
251006,5031.698249333872,10.99940325004627,Team1,5,,,,,,,,,,,,
251006,5279.397632477926,8.900576332064702,Team1,6,,,,,,,,,,,,
