Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Contest Grade,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
.SCTimeline,6572.716,14.846999999999753,Red,36,-2,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #22 Darrius Bolden,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #22 Darrius Bolden",Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,6667.698,21.10199999999986,Red,37,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #14 Dom Murphy, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,6773.198,18.335000000000036,Red,38,+2,Box Touch 0,, | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6801.103,16.881000000000313,Red,39,+2,Box Touch 1,, | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 0,Shot Qual 4,,,,
.SCTimeline,6831.698,17.311999999999898,Red,40,+3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler, #4 Grant Neal",Half Court ,Reversal 0,Shot Qual 3,,,,
.SCTimeline,6889.397,18.738000000000284,Red,41,-3,Box Touch 1,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,6906.135,15.131999999999607,Red,42,,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 1,No Shot,,,,
.SCTimeline,6968.255,28.654999999999745,Red,43,-2,Box Touch 2,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #22 Darrius Bolden,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #22 Darrius Bolden",Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7008.803,18.886999999999716,Red,44,"Deflection, Deflection, Steal",Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #22 Darrius Bolden,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #22 Darrius Bolden",Half Court ,Reversal 1,No Shot,,,,
.SCTimeline,7041.298,24.507000000000517,Red,45,"Deflection, -3",Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7063.805,10.154999999999745,Red,46,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7086.997,26.07799999999952,Red,47,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7136.497,16.78899999999976,Red,48,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 0,Shot Qual 3,,,,
.SCTimeline,7163.497,22.157000000000153,Red,49,+3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,7203.383,16.877000000000407,Red,50,+3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler","Half Court , Half Court , Half Court ",Reversal 0,Shot Qual 2,,,,
.SCTimeline,7229.397,12.355000000000473,Red,51,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #44 Jacob Wassler","Half Court , Half Court ",Reversal 0,Shot Qual 3,,,,
.SCTimeline,7259.642,22.387000000000626,Red,52,"Deflection, Deflection, Deflection, -3",Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler",Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7280.029,12.690999999999804,Red,53,,Box Touch 1,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler",Half Court ,Reversal 0,No Shot,,,,
.SCTimeline,7308.904,15.868999999999687,Red,54,+3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler",Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7343.597,16.73400000000038,Red,55,-2,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court ",Reversal 0,Shot Qual 1,,,,
.SCTimeline,7368.142,23.73700000000008,Red,56,"Deflection, Deflection, +3",Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court ",Reversal 0,Shot Qual 1,,,,
.SCTimeline,7401.498,20.566000000000713,Red,57,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court ",Reversal 0,Shot Qual 1,,,,
.SCTimeline,7436.362,23.88500000000022,Red,58,-3,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court ",Reversal 2,Shot Qual 1,,,,
.SCTimeline,7466.85,11.639999999999418,Red,59,Deflection,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court ",Reversal 0,No Shot,,,,
.SCTimeline,7488.397,7.329999999999927,Red,60,,Box Touch 0,, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #14 Dom Murphy | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #14 Dom Murphy, #44 Jacob Wassler","Half Court , Half Court , Half Court , Half Court ",Reversal 0,No Shot,,,,
.SCTimeline,1456.001,8.0,#32 Jack Karasinki,1,+3,Box Touch 0,,,Scramble,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,1479.715,8.0,#32 Jack Karasinki,2,+3,Box Touch 0,,,Scramble,,Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,1539.387,8.0,#32 Jack Karasinki,3,-3,Box Touch 1,,,Scramble,,Half Court ,Reversal 2,Shot Qual 1,,,,
.SCTimeline,1696.5965411990026,10.0,#32 Jack Karasinki,4,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,2959.405,8.0,#32 Jack Karasinki,5,-3,Box Touch 0,,,Baseline Touch,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,2999.87,8.0,#32 Jack Karasinki,6,+3,Box Touch 0,,,Baseline Touch,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4180.016525819,10.0,#32 Jack Karasinki,7,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,4602.707,8.0,#32 Jack Karasinki,8,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4943.731,8.0,#32 Jack Karasinki,9,-3,Box Touch 0,,,4v4,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,5136.116,8.0,#32 Jack Karasinki,10,-3,Box Touch 0,,,4v4,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,6319.557,8.0,#32 Jack Karasinki,11,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,6369.396,8.0,#32 Jack Karasinki,12,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6633.6,10.0,#32 Jack Karasinki,13,+1,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6660.541,10.0,#32 Jack Karasinki,14,+1,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6694.645,8.0,#32 Jack Karasinki,15,-2,Box Touch 1,,,5v5,,Half Court ,Reversal 1,Shot Qual 4,,,,
.SCTimeline,6694.645,10.0,#32 Jack Karasinki,16,Cut FG,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#32 Jack Karasinki,17,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,7354.557115511994,10.0,#32 Jack Karasinki,18,D REB,,,,,,"Half Court , Half Court ",,,,,,
.SCTimeline,7377.217,10.0,#32 Jack Karasinki,19,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,1456.001,10.0,#8 Kenyon Goodin,1,Assist,,,,Scramble,,"Half Court , Half Court ",,,,,,
.SCTimeline,1480.745,10.0,#8 Kenyon Goodin,2,Assist,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1505.586,8.0,#8 Kenyon Goodin,3,+3,Box Touch 0,,,Scramble,,Half Court ,Reversal 2,Shot Qual 3,,,,
.SCTimeline,1539.552807708,10.0,#8 Kenyon Goodin,4,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1539.552807708,10.0,#8 Kenyon Goodin,5,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1617.329,10.0,#8 Kenyon Goodin,6,Deflection,,,,Scramble,,,,,,,,
.SCTimeline,1868.899,8.0,#8 Kenyon Goodin,7,-3,Box Touch 0,,,Scramble,,Half Court ,Reversal 2,Shot Qual 1,,,,
.SCTimeline,2891.623,10.0,#8 Kenyon Goodin,8,Turnover,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,4943.601877471,10.0,#8 Kenyon Goodin,9,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,4943.601877471,10.0,#8 Kenyon Goodin,10,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4943.731,10.0,#8 Kenyon Goodin,11,Cut Assist,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6375.078705538,10.0,#8 Kenyon Goodin,12,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6375.078705538,10.0,#8 Kenyon Goodin,13,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,6414.99,8.0,#8 Kenyon Goodin,14,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7377.217,10.0,#8 Kenyon Goodin,15,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,1457.462025214,10.0,#11 Brian Waddell,1,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1457.462025214,10.0,#11 Brian Waddell,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1505.586,10.0,#11 Brian Waddell,3,Assist,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1506.355430505,10.0,#11 Brian Waddell,4,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1506.355430505,10.0,#11 Brian Waddell,5,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1723.615,8.0,#11 Brian Waddell,6,-2,Box Touch 1,,,Scramble,,"Half Court , Half Court ",Reversal 0,Shot Qual 1,,,,
.SCTimeline,2962.164831219,10.0,#11 Brian Waddell,7,Crash,,,,,,,,,,,,
.SCTimeline,2962.164831219,10.0,#11 Brian Waddell,8,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4113.591418201,10.0,#11 Brian Waddell,9,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,4343.814050091999,10.0,#11 Brian Waddell,10,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,4431.469,10.0,#11 Brian Waddell,11,Turnover,,,,"5v5 Scramble, 4v4",,Half Court ,,,,,,
.SCTimeline,4943.601877471,10.0,#11 Brian Waddell,12,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,4943.601877471,10.0,#11 Brian Waddell,13,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4943.731,10.0,#11 Brian Waddell,14,Deflection,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5194.86,8.0,#11 Brian Waddell,15,+2,Box Touch 1,,,4v4,,Half Court ,Reversal 1,Shot Qual 4,,,,
.SCTimeline,5194.86,10.0,#11 Brian Waddell,16,Cut FG,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5242.405,10.0,#11 Brian Waddell,17,Assist,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5561.895,10.0,#11 Brian Waddell,18,Deflection,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6321.897773958001,10.0,#11 Brian Waddell,19,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6492.2963265039925,10.0,#11 Brian Waddell,20,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,6494.518377925997,10.694587297000908,#11 Brian Waddell,21,"Crash, OREB OPP",,,,,,Half Court ,,,,,,
.SCTimeline,6554.133,10.0,#11 Brian Waddell,22,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6581.200037779,10.0,#11 Brian Waddell,23,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,7014.183,10.0,#11 Brian Waddell,24,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7019.69,10.0,#11 Brian Waddell,25,Steal,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7266.715,10.0,#11 Brian Waddell,26,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7284.72,10.0,#11 Brian Waddell,27,Deflection,,,,5v5,,"Half Court , Half Court ",,,,,,
.SCTimeline,1567.762,8.0,#0 Tommy Clark,1,-3,Box Touch 0,,,Scramble,,Half Court ,Reversal 3,Shot Qual 3,,,,
.SCTimeline,1659.968,8.0,#0 Tommy Clark,2,-3,Box Touch 0,,,Scramble,,Half Court ,Reversal 2,Shot Qual 3,,,,
.SCTimeline,1864.129,10.0,#0 Tommy Clark,3,Deflection,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,2842.238,8.0,#0 Tommy Clark,4,+3,Box Touch 0,,,Baseline Touch,,Transition,Reversal 0,Shot Qual 2,,,,
.SCTimeline,2858.192,10.0,#0 Tommy Clark,5,Steal,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,2909.392,8.0,#0 Tommy Clark,6,-3,Box Touch 0,,,Baseline Touch,,Half Court ,Reversal 0,Shot Qual 3,,,,
.SCTimeline,3442.839,8.0,#0 Tommy Clark,7,+3,Box Touch 0,,,Baseline Touch,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4108.796,8.0,#0 Tommy Clark,8,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4181.127,8.0,#0 Tommy Clark,9,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,4976.319,10.0,#0 Tommy Clark,10,Block,,,,4v4,,Half Court ,,,,,,
.SCTimeline,1567.148054135,10.0,#14 Dom Murphy,1,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1567.148054135,10.0,#14 Dom Murphy,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1569.315,8.0,#14 Dom Murphy,3,+2,Box Touch 1,,,Scramble,,Half Court ,Reversal 0,Shot Qual 4,,,,
.SCTimeline,1570.87461912,10.0,#14 Dom Murphy,4,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,1661.991,8.0,#14 Dom Murphy,5,+2,Box Touch 1,,,Scramble,,Half Court ,Reversal 0,Shot Qual 4,,,,
.SCTimeline,1663.2961444530004,11.701566482993258,#14 Dom Murphy,6,"Crash, OREB OPP, O REB",,,,,,Half Court ,,,,,,
.SCTimeline,1774.319,8.0,#14 Dom Murphy,7,-2,Box Touch 0,,,Scramble,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,1827.913,8.0,#14 Dom Murphy,8,-2,Box Touch 1,,,Scramble,,Half Court ,Reversal 2,Shot Qual 1,,,,
.SCTimeline,3189.918,10.0,#14 Dom Murphy,9,Cut Assist,,,,Baseline Touch,,,,,,,,
.SCTimeline,3190.571471704,10.0,#14 Dom Murphy,10,No Crash,,,,,,,,,,,,
.SCTimeline,3190.571471704,10.0,#14 Dom Murphy,11,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,3244.697518239994,10.697078945002886,#14 Dom Murphy,12,"No Crash, OREB OPP",,,,,,Half Court ,,,,,,
.SCTimeline,3442.721,10.0,#14 Dom Murphy,13,Assist,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,4342.464,8.0,#14 Dom Murphy,14,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4431.469,10.0,#14 Dom Murphy,15,Steal,,,,"5v5 Scramble, 4v4",,Half Court ,,,,,,
.SCTimeline,5017.217,10.0,#14 Dom Murphy,16,Deflection,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5138.142820911998,10.0,#14 Dom Murphy,17,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5314.256,10.0,#14 Dom Murphy,18,Steal,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5436.433,8.0,#14 Dom Murphy,19,+2,Box Touch 1,,,4v4,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,5436.433,10.0,#14 Dom Murphy,20,Cut FG,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6581.200037779,10.0,#14 Dom Murphy,21,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6581.200037779,10.0,#14 Dom Murphy,22,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,6681.407037687,10.0,#14 Dom Murphy,23,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6681.407037687,10.0,#14 Dom Murphy,24,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,6695.452756619994,10.0,#14 Dom Murphy,25,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,7274.029,8.0,#14 Dom Murphy,26,-3,Box Touch 0,,,5v5,,"Half Court , Half Court ",Reversal 1,Shot Qual 3,,,,
.SCTimeline,7317.251330806,10.0,#14 Dom Murphy,27,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7385.196431116996,10.0,#14 Dom Murphy,28,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7414.029181105,10.0,#14 Dom Murphy,29,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7414.029181105,10.0,#14 Dom Murphy,30,OREB OPP,,,,,,"Half Court , Half Court ",,,,,,
.SCTimeline,7487.727,10.0,#14 Dom Murphy,31,Turnover,,,,5v5,,"Half Court , Half Court ",,,,,,
.SCTimeline,1567.148054135,10.0,#22 Darrius Bolden,1,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1567.148054135,10.0,#22 Darrius Bolden,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1567.86,10.0,#22 Darrius Bolden,3,Deflection,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1570.87461912,10.0,#22 Darrius Bolden,4,Tip Out,,,,,,,,,,,,
.SCTimeline,1595.809,8.0,#22 Darrius Bolden,5,+2,Box Touch 1,,,Scramble,,Half Court ,Reversal 1,Shot Qual 4,,,,
.SCTimeline,1595.809,10.0,#22 Darrius Bolden,6,Cut FG,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1692.326,8.0,#22 Darrius Bolden,7,-2,Box Touch 1,,,Scramble,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,1868.899,10.0,#22 Darrius Bolden,8,Block,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1906.391,8.0,#22 Darrius Bolden,9,+2,Box Touch 1,,,Scramble,,Half Court ,Reversal 2,Shot Qual 3,,,,
.SCTimeline,2891.623,10.0,#22 Darrius Bolden,10,Deflection,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3189.918,10.0,#22 Darrius Bolden,11,Assist,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3190.835167457,10.0,#22 Darrius Bolden,12,No Crash,,,,,,,,,,,,
.SCTimeline,3190.835167457,10.0,#22 Darrius Bolden,13,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,3243.281153278,10.0,#22 Darrius Bolden,14,No Crash,,,,,,,,,,,,
.SCTimeline,3243.281153278,10.0,#22 Darrius Bolden,15,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4151.475,8.0,#22 Darrius Bolden,16,-2,Box Touch 1,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4152.607,10.0,#22 Darrius Bolden,17,Cut FG,,,,"5v5 Scramble, 4v4",,Half Court ,,,,,,
.SCTimeline,4311.504,8.0,#22 Darrius Bolden,18,-2,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,4313.879,10.0,#22 Darrius Bolden,19,Deflection,,,,"5v5 Scramble, 4v4",,Half Court ,,,,,,
.SCTimeline,4603.619826355,10.0,#22 Darrius Bolden,20,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5089.529278808,10.0,#22 Darrius Bolden,21,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5266.597713916999,10.0,#22 Darrius Bolden,22,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5436.433,10.0,#22 Darrius Bolden,23,Assist,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5464.953,10.0,#22 Darrius Bolden,24,Turnover,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5534.287,8.0,#22 Darrius Bolden,25,-3,Box Touch 2,,,4v4,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,6579.563,8.0,#22 Darrius Bolden,26,-2,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7019.69,10.0,#22 Darrius Bolden,27,Turnover,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7059.373201287,10.0,#22 Darrius Bolden,28,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7059.373201287,10.0,#22 Darrius Bolden,29,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7059.373201287,10.0,#22 Darrius Bolden,30,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#22 Darrius Bolden,31,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#22 Darrius Bolden,32,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7105.075,8.0,#22 Darrius Bolden,33,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7147.87349398,10.0,#22 Darrius Bolden,34,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#22 Darrius Bolden,35,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7266.715,10.0,#22 Darrius Bolden,36,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7416.3959524260035,10.0,#22 Darrius Bolden,37,D REB,,,,,,"Half Court , Half Court ",,,,,,
.SCTimeline,1567.148054135,10.0,#5 Myles Watkins,1,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1567.882450824,10.0,#5 Myles Watkins,2,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1595.809,10.0,#5 Myles Watkins,3,Assist,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,1774.954674942,10.0,#5 Myles Watkins,4,Crash,,,,,,,,,,,,
.SCTimeline,1774.954674942,10.0,#5 Myles Watkins,5,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1789.61,10.0,#5 Myles Watkins,6,Assist,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,2842.238,10.0,#5 Myles Watkins,7,Assist,,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,2891.623,10.0,#5 Myles Watkins,8,Steal,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3243.129,8.0,#5 Myles Watkins,9,-2,Box Touch 1,,,Baseline Touch,,Half Court ,Reversal 2,Shot Qual 1,,,,
.SCTimeline,4109.270261983,10.0,#5 Myles Watkins,10,No Crash,,,,,,,,,,,,
