Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251017,1046.4983573821569,7.2965721627847415,Grey,1,,,,4v3 Contest,,,,,,,,
251017,1055.4977659985645,7.298312666483298,Grey,2,,,,4v3 Contest,,,,,,,,
251017,1063.4984767006488,6.099620458629943,Grey,3,,,,4v3 Contest,,,,,,,,
251017,1072.6985484919744,8.999875833007536,Grey,4,,,,4v3 Contest,,,,,,,,
251017,1083.0984573676105,9.20051374966124,Grey,5,,,,4v3 Contest,,,,,,,,
251017,1094.4978984926424,7.500378207713084,Grey,6,,,,4v3 Contest,,,,,,,,
251017,1116.1979023972076,8.100083083706977,Grey,7,,,,4v3 Contest,,,,,,,,
251017,1125.698355356081,7.798765916460525,Grey,8,,,,4v3 Contest,,,,,,,,
251017,1145.0979446476263,8.499816625768062,Grey,9,,,,4v3 Contest,,,,,,,,
251017,1161.2983691906006,8.699657874425156,Grey,10,,,,4v3 Contest,,,,,,,,
251017,1172.498407773124,8.599349041073992,Grey,11,,,,4v3 Contest,,,,,,,,
251017,1185.3971002301496,9.200957167983233,Grey,12,,,,4v3 Contest,,,,,,,,
251017,1196.3978913574374,12.700849582555975,Grey,13,,,,4v3 Contest,,,,,,,,
251017,1214.1978240649432,4.900473416432078,Grey,14,,,,4v3 Contest,,,,,,,,
251017,2108.59786342563,8.699912832901646,Grey,15,,,,1v1,,,,,,,,
251017,2120.9983859254035,8.299586792132231,Grey,16,,,,1v1,,,,,,,,
251017,2139.497885050647,7.900984207516558,Grey,17,,,,1v1,,,,,,,,
251017,2150.1967520923567,6.601258167414926,Grey,18,,,,1v1,,,,,,,,
251017,2158.898249800631,8.999607082855164,Grey,19,,,,1v1,,,,,,,,
251017,2170.498390883519,7.600143667068551,Grey,20,,,,1v1,,,,,,,,
251017,2186.796992967255,7.300832417663969,Grey,21,,,,1v1,,,,,,,,
251017,2196.7978384665926,8.900198250482845,Grey,22,,,,1v1,,,,,,,,
251017,2209.3983091749938,6.4994665003118826,Grey,23,,,,1v1,,,,,,,,
251017,2221.796440384152,8.001679041150965,Grey,24,,,,1v1,,,,,,,,
251017,2238.998015300856,5.300661539994053,Grey,25,,,,1v1,,,,,,,,
251017,2251.198178549955,4.800183875341645,Grey,26,,,,1v1,,,,,,,,
251017,2267.4983568841258,6.6000810826667475,Grey,27,,,,1v1,,,,,,,,
251017,2280.698336383394,6.800218917529037,Grey,28,,,,1v1,,,,,,,,
251017,2290.9978436339215,5.899904915020215,Grey,29,,,,1v1,,,,,,,,
251017,2300.8986021337964,9.899403082691151,Grey,30,,,,1v1,,,,,,,,
251017,2317.4986877585056,10.599560791321437,Grey,31,,,,1v1,,,,,,,,
251017,2337.597899841567,10.199831208544765,Grey,32,,,,1v1,,,,,,,,
251017,2355.9978495087184,10.799990833682841,Grey,33,,,,1v1,,,,,,,,
251017,2370.498067549431,8.699770876398816,Grey,34,,,,1v1,,,,,,,,
251017,2388.49824546776,2.2813319542724457,Grey,35,,,,1v1,,,,,,,,
251017,2403.898318166468,7.398461334102649,Grey,36,,,,1v1,,,,,,,,
251017,2416.79803666625,8.698529875710392,Grey,37,,,,1v1,,,,,,,,
251017,2433.097930707224,6.200654542414213,Grey,38,,,,1v1,,,,,,,,
251017,2446.79785145829,5.80020679066638,Grey,39,,,,1v1,,,,,,,,
251017,2466.9978311665745,10.500368041301499,Grey,40,,,,1v1,,,,,,,,
251017,2480.797877041408,7.999982625155553,Grey,41,,,,1v1,,,,,,,,
251017,2499.4971840414178,7.300832500176966,Grey,42,,,,1v1,,,,,,,,
251017,3722.9979503886384,14.043691043361378,Grey,43,,, | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki,3v3,"#8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,3752.6978427133427,13.950243583657539,Grey,44,,, | #0 Tommy Clark | #24 Michael Wilson | #44 Jacob Wassler,3v3,"#0 Tommy Clark, #24 Michael Wilson, #44 Jacob Wassler",,,,,,,
251017,3775.7982918456305,14.237162751369397,Grey,45,,, | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,3v3,"#8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",,,,,,,
251017,4386.798150997311,19.706274669689265,Grey,46,,, | #8 Kenyon Goodin | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#8 Kenyon Goodin, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,4420.298348620311,11.899179666688724,Grey,47,,," | #0 Tommy Clark | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,  | #0 Tommy Clark | #22 Darrius Bolden | #24 Michael Wilson | #44 Jacob Wassler",Kill Drill,"#0 Tommy Clark, #22 Darrius Bolden, #24 Michael Wilson, #44 Jacob Wassler",,,,,,,
251017,4470.197986360066,17.72333383293335,Grey,48,,, | #0 Tommy Clark | #22 Darrius Bolden | #24 Michael Wilson | #44 Jacob Wassler,Kill Drill,"#0 Tommy Clark, #22 Darrius Bolden, #24 Michael Wilson, #44 Jacob Wassler",,,,,,,
251017,4496.59785445684,11.400385250199179,Grey,49,,, | #0 Tommy Clark | #8 Kenyon Goodin | #24 Michael Wilson | #44 Jacob Wassler,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #24 Michael Wilson, #44 Jacob Wassler",,,,,,,
251017,4519.897693945094,23.215277291906204,Grey,50,,, | #0 Tommy Clark | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,4553.29790520568,18.600850125621037,Grey,51,,, | #8 Kenyon Goodin | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#8 Kenyon Goodin, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,4579.698692229363,20.099755750236,Grey,52,,, | #8 Kenyon Goodin | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#8 Kenyon Goodin, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,4630.898158249021,19.368348959978903,Grey,53,,, | #0 Tommy Clark | #8 Kenyon Goodin | #22 Darrius Bolden | #44 Jacob Wassler,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #22 Darrius Bolden, #44 Jacob Wassler",,,,,,,
251017,4659.697969581971,18.425149694028732,Grey,54,,, | #8 Kenyon Goodin | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#8 Kenyon Goodin, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,4699.197775735586,19.239879819969246,Grey,55,,, | #0 Tommy Clark | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",,,,,,,
251017,4752.054875819202,24.54294476613086,Grey,56,,, | #0 Tommy Clark | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",,,,,,,
251017,4795.398431791598,9.816932383401763,Grey,57,,, | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,Kill Drill,"#22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",,,,,,,
251017,4817.1970195036265,18.639242790373828,Grey,58,,, | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,Kill Drill,"#22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",,,,,,,
251017,4859.797825638642,15.168258889357276,Grey,59,,, | #0 Tommy Clark | #24 Michael Wilson | #32 Jack Karasinki | #44 Jacob Wassler,Kill Drill,"#0 Tommy Clark, #24 Michael Wilson, #32 Jack Karasinki, #44 Jacob Wassler",,,,,,,
251017,4892.098583735795,21.63837637720553,Grey,60,,, | #0 Tommy Clark | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",,,,,,,
251017,4930.634688888889,15.855166460063629,Grey,61,,, | #0 Tommy Clark | #8 Kenyon Goodin | #24 Michael Wilson | #32 Jack Karasinki,Kill Drill,"#0 Tommy Clark, #8 Kenyon Goodin, #24 Michael Wilson, #32 Jack Karasinki",,,,,,,
251017,6075.398502596031,25.430747467969013,Grey,62,-3,Box Touch 0, | #0 Tommy Clark | #8 Kenyon Goodin | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#0 Tommy Clark, #8 Kenyon Goodin, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,
