Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251008,2684.198372324,8.0,#23 Sam Donald,3,+3,Box Touch 0,,Kill Drill,,,Reversal 1,Shot Qual 3,,,,
251008,2726.165285597,8.0,#23 Sam Donald,4,-3,Box Touch 0,,Kill Drill,,,Reversal 1,Shot Qual 1,,,,
251008,3665.060988888889,10.0,#23 Sam Donald,5,Deflection,,,5v5,,,,,,,,
251008,1103.135293324,10.0,#5 Myles Watkins,1,Assist,,,Scramble,,,,,,,,
251008,1137.861870032,10.0,#5 Myles Watkins,2,Turnover,,,Scramble,,,,,,,,
251008,2598.516031079,10.0,#5 Myles Watkins,3,Steal,,,Kill Drill,,,,,,,,
251008,2641.001737866,10.0,#5 Myles Watkins,4,D REB,,,Kill Drill,,,,,,,,
251008,3695.684746128,10.0,#5 Myles Watkins,5,Turnover,,,5v5,,,,,,,,
251008,3803.606112769,10.0,#5 Myles Watkins,6,Assist,,,5v5,,,,,,,,
251008,3879.877980709,10.0,#5 Myles Watkins,7,Turnover,,,5v5,,,,,,,,
251008,5211.638598595,10.0,#5 Myles Watkins,8,Deflection,,,5v5,,,,,,,,
251008,5337.579598719,10.0,#5 Myles Watkins,9,Assist,,,5v5,,,,,,,,
251008,5503.915953152,10.0,#5 Myles Watkins,10,Deflection,,,5v5,,,,,,,,
251008,5573.109531999,8.0,#5 Myles Watkins,11,+2,Box Touch 2,,5v5,,,Reversal 0,Shot Qual 3,,,,
251008,5809.600901152,10.0,#5 Myles Watkins,12,Turnover,,,5v5,,,,,,,,
251008,6244.745688085,10.0,#5 Myles Watkins,13,Turnover,,,5v5,,,,,,,,
251008,6346.606484943,10.0,#5 Myles Watkins,14,D REB,,,5v5,,,,,,,,
251008,1137.861870032,10.0,#22 Darrius Bolden,1,Steal,,,Scramble,,,,,,,,
251008,1232.885033336,10.0,#22 Darrius Bolden,2,Assist,,,Scramble,,,,,,,,
251008,2726.165285597,10.0,#22 Darrius Bolden,3,D REB,,,Kill Drill,,,,,,,,
251008,3901.937280042,10.0,#22 Darrius Bolden,4,Cut Assist,,,5v5,,,,,,,,
251008,3904.399216946,10.0,#22 Darrius Bolden,5,O REB,,,5v5,,,,,,,,
251008,5594.257039356,10.0,#22 Darrius Bolden,6,Assist,,,5v5,,,,,,,,
251008,5781.851285312,10.0,#22 Darrius Bolden,7,O REB,,,5v5,,,,,,,,
251008,5799.906352318,10.0,#22 Darrius Bolden,8,Cut Assist,,,5v5,,,,,,,,
251008,5809.600901152,10.0,#22 Darrius Bolden,9,Deflection,,,5v5,,,,,,,,
251008,1169.533184943,10.0,#24 Michael Wilson,1,Assist,,,Scramble,,,,,,,,
251008,1195.205829596,8.0,#24 Michael Wilson,2,-3,Box Touch 0,,Scramble,,,Reversal 0,Shot Qual 3,,,,
251008,1259.251389663,10.0,#24 Michael Wilson,3,Assist,,,Scramble,,,,,,,,
251008,2485.637803902,10.0,#24 Michael Wilson,4,Cut FG,,,Kill Drill,,,,,,,,
251008,2598.516031079,10.0,#24 Michael Wilson,5,Turnover,,,Kill Drill,,,,,,,,
251008,2757.390164207,10.0,#24 Michael Wilson,6,Deflection,,,Kill Drill,,,,,,,,
251008,3879.877980709,10.0,#24 Michael Wilson,7,Steal,,,5v5,,,,,,,,
251008,4072.294005961,8.0,#24 Michael Wilson,8,-2,Box Touch 1,,5v5,,,Reversal 3,Shot Qual 1,,,,
251008,4073.288036597,10.0,#24 Michael Wilson,9,O REB,,,5v5,,,,,,,,
251008,4203.91347588,8.0,#24 Michael Wilson,10,-2,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 1,,,,
251008,5399.651623207,10.0,#24 Michael Wilson,11,Steal,,,5v5,,,,,,,,
251008,5465.143064651,8.0,#24 Michael Wilson,12,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 3,,,,
251008,5555.090851889,10.0,#24 Michael Wilson,13,Cut Assist,,,5v5,,,,,,,,
251008,5682.429147868,10.0,#24 Michael Wilson,14,D REB,,,5v5,,,,,,,,
251008,5724.604753469,8.0,#24 Michael Wilson,15,-2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 1,,,,
251008,5780.003423316,8.0,#24 Michael Wilson,16,-3,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251008,6346.606484943,8.0,#24 Michael Wilson,17,-3,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251008,1312.121536116,10.0,#14 Dom Murphy,1,D REB,,,Scramble,,,,,,,,
251008,2759.186041278,10.0,#14 Dom Murphy,2,Turnover,,,Kill Drill,,,,,,,,
251008,3962.805166306,10.0,#14 Dom Murphy,3,Turnover,,,5v5,,,,,,,,
251008,4573.192681069,10.0,#14 Dom Murphy,4,Cut Assist,,,5v5,,,,,,,,
251008,6017.688831357,10.0,#14 Dom Murphy,5,Turnover,,,5v5,,,,,,,,
251008,6067.49153864,10.0,#14 Dom Murphy,6,Deflection,,,5v5,,,,,,,,
251008,6368.601114305,8.0,#14 Dom Murphy,7,+2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 3,,,,
251008,1342.236802559,8.0,#7 Donovan Hunter,1,-3,Box Touch 0,,Scramble,,,Reversal 2,Shot Qual 1,,,,
251008,2639.685991931,8.0,#7 Donovan Hunter,2,-3,Box Touch 0,,Kill Drill,,,Reversal 1,Shot Qual 2,,,,
251008,3803.606112769,8.0,#7 Donovan Hunter,3,+3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251008,3854.76889133,8.0,#7 Donovan Hunter,4,+3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251008,3946.766072875,10.0,#7 Donovan Hunter,5,D REB,,,5v5,,,,,,,,
251008,4181.17713329,10.0,#7 Donovan Hunter,6,Deflection,,,5v5,,,,,,,,
251008,4230.160923649,8.0,#7 Donovan Hunter,7,+3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 3,,,,
251008,4492.620029665,8.0,#7 Donovan Hunter,8,-3,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 3,,,,
251008,4574.08442832,10.0,#7 Donovan Hunter,9,Turnover,,,5v5,,,,,,,,
251008,5157.497642076,10.0,#7 Donovan Hunter,10,Deflection,,,5v5,,,,,,,,
251008,5276.418349605,8.0,#7 Donovan Hunter,11,-2,Box Touch 0,,5v5,,,Reversal 0,Shot Qual 1,,,,
251008,5379.274128445,8.0,#7 Donovan Hunter,12,-2,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251008,5398.857429397,10.0,#7 Donovan Hunter,13,Turnover,,,5v5,,,,,,,,
251008,5555.090851889,10.0,#7 Donovan Hunter,14,D REB,,,5v5,,,,,,,,
251008,5572.805850848,10.0,#7 Donovan Hunter,15,Assist,,,5v5,,,,,,,,
251008,2551.648979659,10.0,#44 Jacob Wassler,1,Steal,,,Kill Drill,,,,,,,,
251008,4133.411643761,10.0,#44 Jacob Wassler,2,Tip Out,,,5v5,,,,,,,,
251008,4138.005442037,8.0,#44 Jacob Wassler,3,+3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 2,,,,
251008,4204.37212785,10.0,#44 Jacob Wassler,4,O REB,,,5v5,,,,,,,,
251008,4206.109844073,10.0,#44 Jacob Wassler,5,Turnover,,,5v5,,,,,,,,
251008,5682.084135228,10.0,#44 Jacob Wassler,6,Block,,,5v5,,,,,,,,
251008,5682.160684416,10.0,#44 Jacob Wassler,7,Tip Out,,,5v5,,,,,,,,
251008,5780.003423316,10.0,#44 Jacob Wassler,8,Cut Assist,,,5v5,,,,,,,,
251008,5781.293261013,10.0,#44 Jacob Wassler,9,Tip Out,,,5v5,,,,,,,,
251008,2702.772959602,10.0,#0 Tommy Clark,1,Deflection,,,Kill Drill,,,,,,,,
251008,2786.650047763,10.0,#0 Tommy Clark,2,Deflection,,,Kill Drill,,,,,,,,
251008,4206.109844073,10.0,#0 Tommy Clark,3,Steal,,,5v5,,,,,,,,
251008,4230.160923649,10.0,#0 Tommy Clark,4,Assist,,,5v5,,,,,,,,
251008,4415.099009582,10.0,#0 Tommy Clark,5,D REB,,,5v5,,,,,,,,
251008,3666.932591489,10.0,#15 Luke Anderson,1,Steal,,,5v5,,,,,,,,
251008,3854.76889133,10.0,#15 Luke Anderson,2,Assist,,,5v5,,,,,,,,
251008,4311.13811448,10.0,#15 Luke Anderson,3,D REB,,,5v5,,,,,,,,
251008,5337.554502494,8.025096225000198,#15 Luke Anderson,4,+2,Box Touch 1,,5v5,,,Reversal 0,Shot Qual 3,,,,
251008,5337.579598719,10.0,#15 Luke Anderson,5,Cut FG,,,5v5,,,,,,,,
251008,5682.084135228,8.0,#15 Luke Anderson,6,-2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 1,,,,
251008,5725.109387902,10.0,#15 Luke Anderson,7,Block,,,5v5,,,,,,,,
251008,6113.512928374,10.0,#15 Luke Anderson,8,D REB,,,5v5,,,,,,,,
