Timeline,Start time,Duration,Row,Instance number,2 Cross,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251001,4953.098377580364,19.887122708635616,Red,20,,,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal,Box Drill Baseball,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal",Half Court,Reversal 1,No Shot,,,,
251001,5182.898338938925,11.944579667075232,Red,21,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal,Box Drill Baseball,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal",Half Court,Reversal 0,Shot Qual 2,,,,
251001,5334.698199230328,23.16696946067168,Red,22,,"Deflection, +3",Box Touch 0, | #8 Kenyon Goodin | #21 Grant Neal | #23 Sam Donald | #44 Jacob Wassler,Box Drill Baseball,"#8 Kenyon Goodin, #21 Grant Neal, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251001,5379.759476733,24.566471473156525,Red,23,,-2,Box Touch 1, | #8 Kenyon Goodin | #21 Grant Neal | #23 Sam Donald | #44 Jacob Wassler,Box Drill Baseball,"#8 Kenyon Goodin, #21 Grant Neal, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251001,5398.40798219,2.953790207999191,Red,24,,"O REB, -2",Box Touch 0, | #8 Kenyon Goodin | #21 Grant Neal | #23 Sam Donald | #44 Jacob Wassler,Box Drill Baseball,"#8 Kenyon Goodin, #21 Grant Neal, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,,,,
251001,5399.361772398,4.495074395832489,Red,25,,"O REB, -2",Box Touch 0, | #8 Kenyon Goodin | #21 Grant Neal | #23 Sam Donald | #44 Jacob Wassler,Box Drill Baseball,"#8 Kenyon Goodin, #21 Grant Neal, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,,,,
251001,5421.29801718955,11.269610335450125,Red,26,,,Box Touch 0, | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald | #44 Jacob Wassler,Box Drill Baseball,"#12 Myles Watkins, #21 Grant Neal, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,
251001,6103.299078275349,15.21648904065114,Red,27,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,
251001,6151.897408481285,25.906142083714258,Red,28,,"Deflection, Deflection, Steal",Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,
251001,6477.008270775,21.977118722999876,Red,29,,-2,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251001,6514.595899065696,22.204869625303218,Red,30,,-2,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251001,6639.2985553979015,14.392259960098272,Red,31,,,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #44 Jacob Wassler",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
251001,6667.598321939335,25.6445086266649,Red,32,,+3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,,,,
251001,6713.397305858295,25.060034722704586,Red,33,,-2,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251001,6754.198521065654,29.00716312534587,Red,34,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251001,7473.8,6.7374888169997575,Red,35,,-2,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Transition,Reversal 0,Shot Qual 1,,,,
251001,7558.598025523218,12.917431792781827,Red,36,,,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,
251001,7577.49784723201,30.467704666990358,Red,37,,-2,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251001,7686.898017856957,30.786791084042306,Red,38,,"Deflection, -2",Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 2,,,,
251001,7715.671679649,6.210817375000261,Red,39,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251001,7800.798472356259,34.12301987574119,Red,40,,"Deflection, -2",Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,
251001,8046.644718524,10.923570832999758,Red,41,,"Deflection, Steal",Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,
251001,8091.698161273294,30.841029374705613,Red,42,,-3,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 2,,,,
251001,8119.924891664,16.106712026000423,Red,43,,+3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #21 Grant Neal | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #21 Grant Neal, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 1,,,,
251001,8356.322,33.15357324700017,Red,44,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 1,,,,
251001,8559.393621981999,9.202046099000654,Red,45,,-3,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #12 Myles Watkins | #23 Sam Donald | #44 Jacob Wassler,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #12 Myles Watkins, #23 Sam Donald, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,
251001,3442.198098649289,20.145366888711123,Grey,1,,+3,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,
251001,3472.797566954653,17.461910098346834,Grey,2,,+2,Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251001,3496.597425009581,18.924164249418936,Grey,3,,-3,Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251001,3603.4984753156086,15.741614348391522,Grey,4,,-3,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
251001,3617.240089664,6.366419026999665,Grey,5,,"O REB, +2",Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 3,,,,
251001,3632.797836273297,22.141680279702996,Grey,6,,,Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,"Foul Drawn, No Shot",,,,
251001,3668.198529163354,20.82765409764579,Grey,7,,"Assist, +2",Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251001,3722.496186023557,19.514346361442676,Grey,8,,"D REB, Assist, +2",Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,
251001,3768.8980385379036,25.392000168096274,Grey,9,,D REB,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,No Shot,,,,
251001,4139.497319873027,16.966046567973535,Grey,10,,"D REB, Assist, +2",Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,,,,
251001,4182.39861188366,19.5286231673399,Grey,11,,"D REB, Deflection",Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251001,4227.997530176978,15.377148249021957,Grey,12,,-3,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 1,,,,
251001,4238.284324678,5.354904456999975,Grey,13,,"O REB, O REB, +2",Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,War Scramble,"#2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 4,,,,
251001,4998.198013717241,20.703824000758686,Grey,14,,,Box Touch 1, | #2 Tyler Doyle | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,
251001,5052.598647066993,23.56078341500688,Grey,15,,-2,Box Touch 1, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 1,,,,
251001,5103.498254814942,13.352939624058308,Grey,16,,+2,Box Touch 1, | #0 Tommy Clark | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#0 Tommy Clark, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 3,,,,
251001,5137.297803315952,23.626779625048584,Grey,17,,"Deflection, -3",Box Touch 0, | #0 Tommy Clark | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden,Box Drill Baseball,"#0 Tommy Clark, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden",Half Court,Reversal 0,Shot Qual 2,,,,
251001,5223.597690649543,17.891842708456352,Grey,18,,+2,Box Touch 1, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,Teaching Clip,,,
251001,5253.398304233007,12.57445241599271,Grey,19,,"Deflection, +3",Box Touch 0, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,Teaching Clip,,,
251001,5299.198122940629,19.09913941737068,Grey,20,,-3,Box Touch 0, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,,,,
251001,5446.834109567,14.019072957999924,Grey,21,,+2,Box Touch 1, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251001,5478.498667231942,10.813592417058317,Grey,22,,+2,Box Touch 1, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
251001,5499.6984498152715,23.364518041728843,Grey,23,,,Box Touch 0, | #2 Tyler Doyle | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,Box Drill Baseball,"#2 Tyler Doyle, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251001,6116.898557647547,31.66906196045329,Grey,24,,-3,Box Touch 1, | #0 Tommy Clark | #2 Tyler Doyle | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 1,,,,
251001,6246.095514065553,16.089943499447145,Grey,25,,Deflection,Box Touch 0, | #0 Tommy Clark | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#0 Tommy Clark, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
251001,6268.697458316332,18.55091812266801,Grey,26,,+2,Box Touch 1, | #0 Tommy Clark | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#0 Tommy Clark, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
251001,6306.395126814624,20.12363641837601,Grey,27,,+2,Box Touch 2, | #0 Tommy Clark | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#0 Tommy Clark, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Teaching Clip,,,
251001,6392.798782566292,22.423349665707974,Grey,28,,,Box Touch 1, | #0 Tommy Clark | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#0 Tommy Clark, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,"Foul Drawn, No Shot",,,,
251001,6448.3964974412875,30.611773333712335,Grey,29,,-3,Box Touch 0, | #0 Tommy Clark | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#0 Tommy Clark, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 2,,,,
251001,6534.800768691,12.585258292000617,Grey,30,,+2,Box Touch 2, | #0 Tommy Clark | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#0 Tommy Clark, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Transition,Reversal 0,Shot Qual 4,Teaching Clip,,,
251001,6591.0983092326,29.226139959400825,Grey,31,,-2,Box Touch 0, | #2 Tyler Doyle | #11 Brian Waddell | #14 Dom Murphy | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#2 Tyler Doyle, #11 Brian Waddell, #14 Dom Murphy, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
251001,6736.9,17.51942789900022,Grey,32,,+3,Box Touch 3, | #0 Tommy Clark | #2 Tyler Doyle | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#0 Tommy Clark, #2 Tyler Doyle, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,
